선수,연도,팀,보직,나이,키,몸무게,날짜,구장,온도,ERA,WHIP,이닝,누적이닝,총이닝,투구수,실점,자책점,피안타,피홈런,탈삼진,볼넷,사구,K/BB,연투여부,휴식일수,연투일수,연투횟수,WBC_2023,올림픽_2021,아시안게임_2023,아시아챔피언십_2023,아시아선수권_2023,프리미어12_2019,PS_KS,PS_PO,PS_SP,PS_V,PS_WC,이동거리,총이동거리,누적이동거리,직구_피안타율,직구_구사율,변화구_구사율,FIP,FIP_변화량,평균_FIP,GS,평균_GS,GS_변화량,평균_ERA,ERA_변화량,구속,평균_구속,구속_변화량,부상위험도,피쳐타입,NP/IP,NP/IP_roll3,투구수_roll3,이닝_roll3,변화구_구사율_roll3,직구_구사율_roll3,연투여부_prev,휴식일수_prev,연투일수_prev,연투횟수_prev,누적연투일수,휴식_log,연투_log,휴식대연투비율,연투횟수_roll3,연투일수_roll3,휴식_inv,피로도지수,피로도지수_점수,혹사정도,회복실패여부,휴식_그룹
고영표,2022,KT,SP,34,187,88,2022-06-11,Away,26.0,0.0,0.56,9.0,83.0,182.3333333,100,0,0,5,0,9,0,0,inf,False,5,1,0,True,True,False,False,False,False,False,False,False,True,False,0,9299,2914,0.0,0.6,99.4,1.112,-1.466428571,2.578428571,98,73.32142857,24.67857143,3.735357143,-3.735357143,,137.5333333,,,변화구,11.11111111,38.82539683,294,23.0,99.4,0.6,False,4.0,1.0,0.0,1,1.609437912,0.693147181,2.0,0.0,1.0,-4.0,-0.6555018864519114,10.320629849383844,3.313557504,0,회복실패
고영표,2022,KT,SP,34,187,88,2022-06-17,Away,27.3,2.25,1.0,8.0,91.0,182.3333333,104,2,2,6,0,5,2,0,2.5,False,5,1,0,True,True,False,False,False,False,False,False,False,True,False,31,9299,3313,0.0,0.6,99.4,2.612,0.0335714286,2.578428571,81,73.32142857,7.678571429,3.735357143,-1.485357143,,137.5333333,,,변화구,13.0,38.96825397,308,24.0,99.4,0.6,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.5042249080246072,19.551574623459608,3.463409448,0,회복실패
고영표,2022,KT,SP,34,187,88,2022-06-24,Home,25.6,9.64,2.36,4.666666667,95.66666667,182.3333333,103,5,5,11,0,5,0,2,inf,False,6,1,0,True,True,False,False,False,False,False,False,False,True,False,0,9299,3344,0.0,0.6,99.4,2.255,-0.323428571,2.578428571,57,73.32142857,-16.32142857,3.735357143,5.904642857,,137.5333333,,,변화구,22.07142857,46.18253968,307,21.66666667,99.4,0.6,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,0.2633336284577819,75.47923322683707,3.428896214,0,회복충분
고영표,2022,KT,SP,34,187,88,2022-07-01,Home,31.2,7.5,1.83,6.0,101.6666667,182.3333333,89,5,5,11,0,7,0,1,inf,False,6,1,0,True,True,False,False,False,False,False,False,False,True,False,276,9299,3896,0.0,0.6,99.4,1.279,-1.299428571,2.578428571,67,73.32142857,-6.321428571,3.735357143,3.764642857,138.0,137.5333333,0.466666667,,변화구,14.83333333,49.9047619,296,18.66666667,99.4,0.6,False,6.0,1.0,0.0,1,1.945910149,0.693147181,3.0,0.0,1.0,-6.0,-0.3576486384214985,31.58375171154724,3.311155401,0,회복충분
고영표,2022,KT,SP,34,187,88,2022-07-14,Home,28.5,0.0,0.57,7.0,108.6666667,182.3333333,92,0,0,3,0,6,1,0,6.0,False,12,1,0,True,True,False,False,False,False,False,False,False,True,False,0,9299,4440,0.0,0.6,99.4,1.826,-0.752428571,2.578428571,83,73.32142857,9.678571429,3.735357143,-3.735357143,,137.5333333,,,변화구,13.14285714,50.04761905,284,17.66666667,99.4,0.6,False,6.0,1.0,0.0,1,1.945910149,0.693147181,3.0,0.0,1.0,-6.0,-0.5006844811602927,19.72558192606116,3.116776811,0,회복충분
고영표,2022,KT,SP,34,187,88,2022-07-23,Away,27.8,4.26,1.26,6.333333333,115.0,182.3333333,80,3,3,8,1,5,0,0,inf,False,8,1,0,True,True,False,False,False,False,False,False,False,True,False,0,9299,4579,0.0,0.6,99.4,3.586,1.007571429,2.578428571,70,73.32142857,-3.321428571,3.735357143,0.524642857,,137.5333333,,,변화구,12.63157895,40.60776942,261,19.33333333,99.4,0.6,False,12.0,1.0,0.0,1,2.564949357,0.693147181,6.0,0.0,1.0,-12.0,-0.5952277893083834,13.56115928799635,2.904779507,0,회복충분
고영표,2022,KT,SP,34,187,88,2022-07-29,Away,33.5,1.5,1.5,6.0,121.0,182.3333333,100,1,1,6,0,3,3,0,1.0,False,5,1,0,True,True,False,False,False,False,False,False,False,True,False,31,9299,4749,0.0,0.6,99.4,3.612,1.033571429,2.578428571,66,73.32142857,-7.321428571,3.735357143,-2.235357143,,137.5333333,,,변화구,16.66666667,42.44110276,272,19.33333333,99.4,0.6,False,8.0,1.0,0.0,1,2.197224577,0.693147181,4.0,0.0,1.0,-8.0,-0.2196194768756973,44.20926517571885,3.078075877,0,회복실패
고영표,2022,KT,SP,34,187,88,2022-08-05,Home,32.5,0.0,1.17,6.0,127.0,182.3333333,91,0,0,5,0,2,2,0,1.0,False,6,1,0,True,True,False,False,False,False,False,False,False,True,False,330,9299,5426,0.0,0.6,99.4,3.445,0.866571429,2.578428571,69,73.32142857,-4.321428571,3.735357143,-3.735357143,,137.5333333,,,변화구,15.16666667,44.46491228,271,18.33333333,99.4,0.6,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.3208972782651445,35.081013235965315,3.043562642,0,회복충분
고영표,2022,KT,SP,34,187,88,2022-08-12,Away,29.1,6.43,1.43,7.0,134.0,182.3333333,100,5,5,9,0,4,1,1,4.0,False,6,1,0,True,True,False,False,False,False,False,False,False,True,False,0,9299,5465,0.0,0.6,99.4,2.826,0.247571429,2.578428571,70,73.32142857,-3.321428571,3.735357143,2.694642857,,137.5333333,,,변화구,14.28571429,46.11904762,291,19.0,99.4,0.6,False,6.0,1.0,0.0,1,1.945910149,0.693147181,3.0,0.0,1.0,-6.0,-0.4039841924799142,27.550205385668647,3.257636849,0,회복충분
고영표,2022,KT,SP,34,187,88,2022-08-24,Away,26.9,1.08,0.72,8.333333333,142.3333333,182.3333333,98,1,1,6,1,6,0,0,inf,False,11,1,0,True,True,False,False,False,False,False,False,False,True,False,0,9299,6271,0.0,0.6,99.4,3.232,0.653571429,2.578428571,87,73.32142857,13.67857143,3.735357143,-2.655357143,,137.5333333,,,변화구,11.76,41.21238095,289,21.33333333,99.4,0.6,False,6.0,1.0,0.0,1,1.945910149,0.693147181,3.0,0.0,1.0,-6.0,-0.6176918294905044,12.294614331355543,3.176705619,0,회복충분
고영표,2022,KT,SP,34,187,88,2022-08-31,Home,25.1,3.0,1.67,6.0,148.3333333,182.3333333,89,2,2,9,1,6,1,0,6.0,False,6,1,0,True,True,False,False,False,False,False,False,False,True,False,0,9299,6962,0.0,0.6,99.4,3.779,1.200571429,2.578428571,67,73.32142857,-6.321428571,3.735357143,-0.735357143,,137.5333333,,,변화구,14.83333333,40.87904762,287,21.33333333,99.4,0.6,False,11.0,1.0,0.0,1,2.48490665,0.693147181,5.5,0.0,1.0,-11.0,-0.4003841829386743,27.92674577818348,3.214822008,0,회복충분
고영표,2022,KT,SP,34,187,88,2022-09-06,Home,25.1,4.5,1.33,6.0,154.3333333,182.3333333,97,4,3,7,1,4,1,0,4.0,False,5,1,0,True,True,False,False,False,False,False,False,False,True,False,272,9299,7506,0.0,0.6,99.4,4.445,1.866571429,2.578428571,66,73.32142857,-7.321428571,3.735357143,0.764642857,,137.5333333,,,변화구,16.16666667,42.76,284,20.33333333,99.4,0.6,False,6.0,1.0,0.0,1,1.945910149,0.693147181,3.0,0.0,1.0,-6.0,-0.2448316351020779,41.85874030123232,3.206520401,0,회복실패
고영표,2022,KT,SP,34,187,88,2022-09-11,Away,25.5,4.5,1.67,6.0,160.3333333,182.3333333,101,3,3,10,1,4,0,0,inf,False,4,1,0,True,True,False,False,False,False,False,False,False,True,False,0,9299,7534,0.0,0.6,99.4,3.945,1.366571429,2.578428571,65,73.32142857,-8.321428571,3.735357143,0.764642857,,137.5333333,,,변화구,16.83333333,47.83333333,287,18.0,99.4,0.6,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.1798760253850602,47.85486079415792,4.271964865,1,회복실패
고영표,2022,KT,SP,34,187,88,2022-09-17,Home,29.8,1.29,0.86,7.0,167.3333333,182.3333333,89,2,1,6,0,9,0,0,inf,False,5,1,0,True,True,False,False,False,False,False,False,False,True,False,31,9299,7892,0.0,0.6,99.4,0.541,-2.037428571,2.578428571,84,73.32142857,10.67857143,3.735357143,-2.445357143,,137.5333333,,,변화구,12.71428571,45.71428571,287,19.0,99.4,0.6,False,4.0,1.0,0.0,1,1.609437912,0.693147181,2.0,0.0,1.0,-4.0,-0.5198528715027985,18.45047923322684,3.238631532,0,회복실패
고영표,2022,KT,SP,34,187,88,2022-09-23,Away,24.8,3.86,1.14,7.0,174.3333333,182.3333333,89,3,3,7,0,4,1,0,4.0,False,5,1,0,True,True,False,False,False,False,False,False,False,True,False,0,9299,8244,0.0,0.6,99.4,2.398,-0.180428571,2.578428571,74,73.32142857,0.678571429,3.735357143,0.124642857,,137.5333333,,,변화구,12.71428571,42.26190476,279,20.0,99.4,0.6,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.5283999804062336,17.785828388863536,3.153001849,0,회복실패
고영표,2022,KT,SP,34,187,88,2022-10-05,Home,17.3,9.0,1.6,5.0,179.3333333,182.3333333,71,5,5,8,0,5,0,0,inf,False,11,1,0,True,True,False,False,False,False,False,False,False,True,False,0,9299,8724,0.0,0.6,99.4,1.112,-1.466428571,2.578428571,62,73.32142857,-11.32142857,3.735357143,5.264642857,,137.5333333,,,변화구,14.2,39.62857143,249,19.0,99.4,0.6,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.4026896055448053,27.64719306252853,2.748557206,0,회복충분
고영표,2022,KT,SP,34,187,88,2022-10-11,Away,14.4,12.0,2.0,3.0,182.3333333,182.3333333,55,4,4,6,0,3,0,2,inf,False,5,1,0,True,True,False,False,False,False,False,False,False,True,False,31,9299,9349,0.0,0.6,99.4,3.112,0.533571429,2.578428571,51,73.32142857,-22.32142857,3.735357143,8.264642857,,137.5333333,,,변화구,18.33333333,45.24761905,215,15.0,99.4,0.6,False,11.0,1.0,0.0,1,2.48490665,0.693147181,5.5,0.0,1.0,-11.0,-0.1042395507059187,53.91944317663168,2.467964388,0,회복실패
고영표,2023,KT,RP,34,187,88,2023-04-02,Home,23.1,0.0,1.5,0.666666667,0.666666667,174.6666667,8,0,0,1,0,1,0,0,inf,False,0,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,0,0.331683794,25.3,74.7,0.255,-2.668214286,2.923214286,44,71.25,-27.25,3.162857143,-3.162857143,,134.771875,,,변화구,11.99999999,44.53333333,134,8.666666667,91.16666667,8.833333333,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.5914686464588307,13.817891373801915,3.434297184,1,회복실패
고영표,2023,KT,SP,34,187,88,2023-04-07,Away,16.9,1.29,0.57,7.0,7.666666667,174.6666667,80,1,1,4,1,4,0,0,inf,False,4,1,0,True,True,False,False,False,False,False,False,True,False,False,368,7330,368,0.331683794,25.3,74.7,3.969,1.045785714,2.923214286,79,71.25,7.75,3.162857143,-1.872857143,,134.771875,,,변화구,11.42857143,41.76190476,143,10.66666667,82.93333333,17.06666667,False,0.0,1.0,0.0,1,0.0,0.693147181,0.0,0.0,1.0,0.0,-0.599714230537443,13.310132359653126,2.730630577,1,회복실패
고영표,2023,KT,SP,34,187,88,2023-04-12,Away,16.0,7.94,1.41,5.666666667,13.33333333,174.6666667,85,5,5,8,2,6,0,1,inf,False,4,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,425,0.331683794,25.3,74.7,6.255,3.331785714,2.923214286,63,71.25,-8.25,3.162857143,4.777142857,,134.771875,,,변화구,15.0,38.42857142,173,13.33333333,74.7,25.3,False,4.0,1.0,0.0,1,1.609437912,0.693147181,2.0,0.0,1.0,-4.0,-0.3343452515561477,33.86010953902328,3.051741887,1,회복실패
고영표,2023,KT,SP,34,187,88,2023-04-18,Home,17.3,2.57,1.29,7.0,20.33333333,174.6666667,91,2,2,7,0,4,2,2,2.0,False,5,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,755,0.331683794,25.3,74.7,3.826,0.902785714,2.923214286,73,71.25,1.75,3.162857143,-0.592857143,,134.771875,,,변화구,13.0,39.42857143,256,19.66666667,74.7,25.3,False,4.0,1.0,0.0,1,1.609437912,0.693147181,2.0,0.0,1.0,-4.0,-0.5035707556891509,19.59151072569603,2.906816511,0,회복실패
고영표,2023,KT,SP,34,187,88,2023-04-23,Away,22.0,1.29,1.0,7.0,27.33333333,174.6666667,95,1,1,7,0,3,0,0,inf,False,4,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,786,0.331683794,25.3,74.7,2.398,-0.525214286,2.923214286,77,71.25,5.75,3.162857143,-1.872857143,,134.771875,,,변화구,13.57142857,41.57142857,271,19.66666667,74.7,25.3,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.4637677206754605,22.660885440438157,4.1007055,1,회복실패
고영표,2023,KT,SP,34,187,88,2023-04-29,Home,11.7,2.57,1.43,7.0,34.33333333,174.6666667,104,2,2,9,0,2,1,0,2.0,False,5,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,838,0.331683794,25.3,74.7,3.112,0.188785714,2.923214286,71,71.25,-0.25,3.162857143,-0.592857143,,134.771875,,,변화구,14.85714286,41.42857143,290,21.0,74.7,25.3,False,4.0,1.0,0.0,1,1.609437912,0.693147181,2.0,0.0,1.0,-4.0,-0.3464327873238972,32.72478320401643,3.270742663,0,회복실패
고영표,2023,KT,SP,34,187,88,2023-05-12,Home,22.3,1.13,0.63,8.0,42.33333333,174.6666667,97,1,1,5,0,5,0,0,inf,False,12,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,1192,0.331683794,25.3,74.7,2.005,-0.918214286,2.923214286,87,71.25,15.75,3.162857143,-2.032857143,,134.771875,,,변화구,12.125,40.55357143,296,22.0,74.7,25.3,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.586154022650775,14.080328617069831,3.245221335,0,회복충분
고영표,2023,KT,SP,34,187,88,2023-05-18,Away,22.5,15.43,3.21,4.666666667,47.0,174.6666667,82,8,8,12,0,3,3,0,1.0,False,5,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,1223,0.331683794,25.3,74.7,3.898,0.974785714,2.923214286,45,71.25,-26.25,3.162857143,12.26714286,,134.771875,,,변화구,17.57142857,44.55357143,283,19.66666667,74.7,25.3,False,12.0,1.0,0.0,1,2.564949357,0.693147181,6.0,0.0,1.0,-12.0,-0.1851464747335002,47.37562756732086,3.19581669,0,회복실패
고영표,2023,KT,SP,34,187,88,2023-05-24,Home,22.5,0.0,0.57,7.0,54.0,174.6666667,88,0,0,4,0,5,0,0,inf,False,5,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,1254,0.331683794,25.3,74.7,1.826,-1.097214286,2.923214286,83,71.25,11.75,3.162857143,-3.162857143,,134.771875,,,변화구,12.57142857,42.26785714,267,19.66666667,74.7,25.3,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.5483804727419621,16.562072113190325,3.024557325,0,회복실패
고영표,2023,KT,SP,34,187,88,2023-05-30,Away,22.5,9.0,2.5,2.0,56.0,174.6666667,36,3,2,4,0,3,1,1,3.0,False,5,1,0,True,True,False,False,False,False,False,False,True,False,False,225,7330,1755,0.331683794,25.3,74.7,3.255,0.331785714,2.923214286,47,71.25,-24.25,3.162857143,5.837142857,,134.771875,,,변화구,18.0,48.14285714,206,13.66666667,74.7,25.3,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.089054104260078,55.13464171611137,2.371630995,0,회복실패
고영표,2023,KT,SP,34,187,88,2023-06-06,Away,21.9,1.29,0.71,7.0,63.0,174.6666667,87,1,1,4,0,3,1,0,3.0,False,6,1,0,True,True,False,False,False,False,False,False,True,False,False,368,7330,2395,0.331683794,25.3,74.7,2.826,-0.0972142857,2.923214286,78,71.25,6.75,3.162857143,-1.872857143,,134.771875,,,변화구,12.42857143,43.0,211,16.0,74.7,25.3,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.5604680085097116,15.720561387494294,2.401340023,0,회복충분
고영표,2023,KT,SP,34,187,88,2023-06-15,Away,24.7,3.86,1.0,7.0,70.0,174.6666667,98,3,3,7,1,4,0,0,inf,False,8,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,2802,0.331683794,25.3,74.7,3.969,1.045785714,2.923214286,74,71.25,2.75,3.162857143,0.697142857,,134.771875,,,변화구,14.0,44.42857143,221,16.0,74.7,25.3,False,6.0,1.0,0.0,1,1.945910149,0.693147181,3.0,0.0,1.0,-6.0,-0.4360522214295196,24.99429484253765,2.476631094,0,회복충분
고영표,2023,KT,SP,34,187,88,2023-06-21,Home,24.5,0.0,0.57,7.0,77.0,174.6666667,92,1,0,4,0,5,0,0,inf,False,5,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,2841,0.331683794,25.3,74.7,1.826,-1.097214286,2.923214286,83,71.25,11.75,3.162857143,-3.162857143,131.4,134.771875,-3.371875,,변화구,13.14285714,39.57142857,277,21.0,74.7,25.3,False,8.0,1.0,0.0,1,2.197224577,0.693147181,4.0,0.0,1.0,-8.0,-0.525671655535142,17.965540848927432,3.131594428,0,회복실패
고영표,2023,KT,SP,34,187,88,2023-06-27,Away,29.2,4.5,1.17,6.0,83.0,174.6666667,92,3,3,6,0,7,1,1,7.0,False,5,1,0,True,True,False,False,False,False,False,False,True,False,False,175,7330,3288,0.331683794,25.3,74.7,1.922,-1.001214286,2.923214286,72,71.25,0.75,3.162857143,1.337142857,136.0,134.771875,1.228125,,변화구,15.33333333,42.47619048,282,20.0,74.7,25.3,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.3146881100527915,35.64011866727522,3.18511298,0,회복실패
고영표,2023,KT,SP,34,187,88,2023-07-02,Home,31.2,0.0,1.05,6.666666667,89.66666667,174.6666667,98,0,0,7,0,7,0,1,inf,False,4,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,3427,0.331683794,25.3,74.7,1.605,-1.318214286,2.923214286,80,71.25,8.75,3.162857143,-3.162857143,136.2,134.771875,1.428125,,변화구,14.7,43.17619048,282,19.66666667,74.7,25.3,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.3682761860795334,30.773619351894112,4.218446313,1,회복실패
고영표,2023,KT,SP,34,187,88,2023-07-08,Home,29.5,3.86,0.86,7.0,96.66666667,174.6666667,88,3,3,6,1,2,0,0,inf,False,5,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,3489,0.331683794,25.3,74.7,4.541,1.617785714,2.923214286,73,71.25,1.75,3.162857143,0.697142857,132.2,134.771875,-2.571875,,변화구,12.57142857,42.6047619,278,19.66666667,74.7,25.3,False,4.0,1.0,0.0,1,1.609437912,0.693147181,2.0,0.0,1.0,-4.0,-0.539833363838527,17.149703331811956,3.142298139,0,회복실패
고영표,2023,KT,SP,34,187,88,2023-07-13,Away,25.5,0.0,0.71,7.0,103.6666667,174.6666667,87,0,0,5,0,9,0,0,inf,False,4,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,3517,0.331683794,25.3,74.7,0.684,-2.239214286,2.923214286,86,71.25,14.75,3.162857143,-3.162857143,133.7,134.771875,-1.071875,,변화구,12.42857143,39.7,273,20.66666667,74.7,25.3,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.5604680085097116,15.720561387494294,4.12211292,1,회복실패
고영표,2023,KT,SP,34,187,88,2023-07-26,Home,29.0,1.29,0.57,7.0,110.6666667,174.6666667,97,1,1,4,0,4,0,1,inf,False,12,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,4103,0.331683794,25.3,74.7,2.541,-0.382214286,2.923214286,81,71.25,9.75,3.162857143,-1.872857143,133.4,134.771875,-1.371875,,변화구,13.85714286,38.85714286,272,21.0,74.7,25.3,False,4.0,1.0,0.0,1,1.609437912,0.693147181,2.0,0.0,1.0,-4.0,-0.4310455393903988,25.399361022364214,2.988332287,0,회복충분
고영표,2023,KT,SP,34,187,88,2023-08-01,Home,32.8,0.0,0.75,8.0,118.6666667,174.6666667,97,0,0,6,0,4,0,0,inf,False,5,1,0,True,True,False,False,False,False,False,False,True,False,False,330,7330,4763,0.331683794,25.3,74.7,2.255,-0.668214286,2.923214286,86,71.25,14.75,3.162857143,-3.162857143,135.7,134.771875,0.928125,,변화구,12.125,38.41071429,281,22.0,74.7,25.3,False,12.0,1.0,0.0,1,2.564949357,0.693147181,6.0,0.0,1.0,-12.0,-0.645983784974821,10.737106344135098,3.17440927,0,회복실패
고영표,2023,KT,SP,34,187,88,2023-08-06,Away,30.3,1.29,1.0,7.0,125.6666667,174.6666667,103,1,1,6,0,5,1,0,5.0,False,4,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,4794,0.331683794,25.3,74.7,2.255,-0.668214286,2.923214286,78,71.25,6.75,3.162857143,-1.872857143,136.4,134.771875,1.628125,,변화구,14.71428571,40.69642857,297,22.0,74.7,25.3,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.3670674328412093,30.87631218621634,4.379001968,1,회복실패
고영표,2023,KT,SP,34,187,88,2023-08-12,Home,27.7,3.86,2.0,7.0,132.6666667,174.6666667,106,3,3,13,0,1,1,1,1.0,False,5,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,4825,0.331683794,25.3,74.7,3.826,0.902785714,2.923214286,65,71.25,-6.25,3.162857143,0.697142857,133.0,134.771875,-1.771875,,변화구,15.14285714,41.98214286,306,22.0,74.7,25.3,False,4.0,1.0,0.0,1,1.609437912,0.693147181,2.0,0.0,1.0,-4.0,-0.3222577157883982,34.87562756732086,3.442002028,0,회복실패
고영표,2023,KT,SP,34,187,88,2023-08-24,Home,30.0,1.29,1.0,7.0,139.6666667,174.6666667,99,2,1,6,0,5,1,1,5.0,False,11,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,5153,0.331683794,25.3,74.7,2.684,-0.239214286,2.923214286,78,71.25,6.75,3.162857143,-1.872857143,133.3,134.771875,-1.471875,,변화구,14.14285714,44.0,308,21.0,74.7,25.3,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.4154175767583349,26.711547238703787,3.380076115,0,회복충분
고영표,2023,KT,SP,34,187,88,2023-09-01,Away,25.5,10.8,2.0,5.0,144.6666667,174.6666667,81,6,6,9,1,3,1,0,3.0,False,7,1,0,True,True,False,False,False,False,False,False,True,False,False,28,7330,5917,0.331683794,25.3,74.7,5.255,2.331785714,2.923214286,54,71.25,-17.25,3.162857143,7.637142857,135.6,134.771875,0.828125,,변화구,16.2,45.48571429,286,19.0,74.7,25.3,False,11.0,1.0,0.0,1,2.48490665,0.693147181,5.5,0.0,1.0,-11.0,-0.2926397114003918,37.68256503879507,3.186261155,0,회복충분
고영표,2023,KT,SP,34,187,88,2023-09-07,Home,28.3,9.0,1.83,6.0,150.6666667,174.6666667,103,6,6,10,1,3,1,0,3.0,False,5,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,5945,0.331683794,25.3,74.7,4.922,1.998785714,2.923214286,59,71.25,-12.25,3.162857143,5.837142857,133.3,134.771875,-1.471875,,변화구,17.16666667,47.50952381,283,18.0,74.7,25.3,False,7.0,1.0,0.0,1,2.079441542,0.693147181,3.5,0.0,1.0,-7.0,-0.1766589485069903,48.14011866727522,3.19581669,0,회복실패
고영표,2023,KT,SP,34,187,88,2023-09-13,Away,28.9,3.0,1.67,6.0,156.6666667,174.6666667,111,2,2,9,0,7,1,0,7.0,False,5,1,0,True,True,False,False,False,False,False,False,True,False,False,369,7330,6353,0.331683794,25.3,74.7,1.422,-1.501214286,2.923214286,70,71.25,-1.25,3.162857143,-0.162857143,134.8,134.771875,0.028125,,변화구,18.5,51.86666667,295,17.0,74.7,25.3,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.0467477282268272,58.27818347786399,3.324261214,0,회복실패
고영표,2023,KT,SP,34,187,88,2023-09-19,Home,26.6,1.5,1.83,6.0,162.6666667,174.6666667,101,1,1,9,0,4,2,0,2.0,False,5,1,0,True,True,False,False,False,False,False,False,True,False,False,139,7330,6736,0.331683794,25.3,74.7,2.922,-0.00121428571,2.923214286,66,71.25,-5.25,3.162857143,-1.662857143,136.9,134.771875,2.128125,,변화구,16.83333333,52.5,315,18.0,74.7,25.3,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.1877689819530391,47.113190324052944,3.538335421,0,회복실패
고영표,2023,KT,SP,34,187,88,2023-09-24,Away,26.7,0.0,1.14,7.0,169.6666667,174.6666667,90,0,0,6,0,2,2,0,1.0,False,4,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,7008,0.331683794,25.3,74.7,3.541,0.617785714,2.923214286,74,71.25,2.75,3.162857143,-3.162857143,135.6,134.771875,0.828125,,변화구,12.85714286,48.19047619,302,19.0,74.7,25.3,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,-0.5242054003603356,18.096759470561388,4.43252052,1,회복실패
고영표,2023,KT,SP,34,187,88,2023-10-03,Home,21.0,1.8,0.6,5.0,174.6666667,174.6666667,57,1,1,3,0,3,0,0,inf,False,8,1,0,True,True,False,False,False,False,False,False,True,False,False,0,7330,7330,0.331683794,25.3,74.7,2.055,-0.868214286,2.923214286,69,71.25,-2.25,3.162857143,-1.362857143,138.85,134.771875,4.078125,,변화구,11.4,41.09047619,248,18.0,74.7,25.3,False,4.0,1.0,0.0,1,1.609437912,0.693147181,2.0,0.0,1.0,-4.0,-0.6389511589955534,11.07371063441351,2.765631273,0,회복충분
고영표,2024,KT,SP,34,187,88,2024-03-27,Home,12.2,20.25,3.5,4.0,4.0,100.0,86,9,9,13,0,2,1,0,2.0,False,0,1,0,True,True,False,False,False,False,True,False,False,False,False,0,8387,0,0.371518428,40.7,59.3,2.916,-0.310722222,3.226722222,42,64.61111111,-22.61111111,5.713888889,14.53611111,132.3,134.0277778,-1.727777778,,변화구,21.5,45.75714286,233,16.0,69.56666667,30.43333333,False,8.0,1.0,0.0,1,2.197224577,0.693147181,4.0,0.0,1.0,-8.0,0.1798088297229937,71.76517571884983,4.493964507,1,회복실패
고영표,2024,KT,SP,34,187,88,2024-04-02,Home,19.8,0.0,1.17,6.0,10.0,100.0,85,0,0,7,0,4,0,0,inf,False,5,1,0,True,True,False,False,False,False,True,False,False,False,False,139,8387,278,0.371518428,40.7,59.3,1.833,-1.393722222,3.226722222,73,64.61111111,8.388888889,5.713888889,-5.713888889,135.3,134.0277778,1.272222222,,변화구,14.16666667,47.06666667,228,15.0,64.43333333,35.56666667,False,0.0,1.0,0.0,1,0.0,0.693147181,0.0,0.0,1.0,0.0,-0.3739481854644017,30.29438612505705,2.607112622,0,회복실패
