선수,연도,팀,보직,나이,키,몸무게,날짜,구장,온도,ERA,WHIP,이닝,누적이닝,총이닝,투구수,실점,자책점,피안타,피홈런,탈삼진,볼넷,사구,K/BB,연투여부,휴식일수,연투일수,연투횟수,WBC_2023,올림픽_2021,아시안게임_2023,아시아챔피언십_2023,아시아선수권_2023,프리미어12_2019,PS_KS,PS_PO,PS_SP,PS_V,PS_WC,이동거리,총이동거리,누적이동거리,직구_피안타율,직구_구사율,변화구_구사율,FIP,FIP_변화량,평균_FIP,GS,평균_GS,GS_변화량,평균_ERA,ERA_변화량,구속,평균_구속,구속_변화량,부상위험도,피쳐타입,NP/IP,NP/IP_roll3,투구수_roll3,이닝_roll3,변화구_구사율_roll3,직구_구사율_roll3,연투여부_prev,휴식일수_prev,연투일수_prev,연투횟수_prev,누적연투일수,연투횟수_roll3,연투일수_roll3,휴식_inv,피로도지수,휴식_그룹,회복실패여부,혹사정도
조상우,2021,키움,RP,31,186,97,2021-09-14,Away,24.6,27,1.5,0.666666667,32.66666667,44,13,2,2,1,1,1,0,1,inf,FALSE,1,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,57,8833,7082,0.237053459,63.6,36.4,24.17,20.12045455,4.049545455,40,44.95454545,-4.954545455,4.602272727,22.39772727,143.9,147.0647727,-3.164772727,,직구,19.49999999,50.49999998,37,2.333333334,36.4,63.6,FALSE,1,1,8,1,7.666666667,1.333333333,-1,42.3117755,회복실패,1,1.896037282
조상우,2021,키움,RP,31,186,97,2021-09-18,Home,25.5,9,2,1,33.66666667,44,22,1,1,1,0,1,1,0,1,FALSE,3,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,8833,7445,0.237053459,63.6,36.4,4.17,0.120454545,4.049545455,43,44.95454545,-1.954545455,4.602272727,4.397727273,146,147.0647727,-1.064772727,,직구,22,62.49999998,49,2.333333334,36.4,63.6,FALSE,1,1,8,1,8,1.333333333,-1,49.82991761,회복실패,1,1.774481806
조상우,2021,키움,RP,31,186,97,2021-09-22,Away,22.7,0,1,1,34.66666667,44,14,0,0,1,0,1,0,0,inf,FALSE,3,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,8833,7470,0.237053459,63.6,36.4,1.17,-2.879545455,4.049545455,46,44.95454545,1.045454545,4.602272727,-4.602272727,144.3,147.0647727,-2.764772727,,직구,14,55.49999999,49,2.666666667,36.4,63.6,FALSE,3,1,8,1,8,1,-3,22.91874506,회복실패,1,1.774481806
조상우,2021,키움,RP,31,186,97,2021-10-07,Away,20.3,0,0,1,35.66666667,44,14,0,0,0,0,0,0,0,inf,FALSE,14,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,28,8833,8172,0.237053459,63.6,36.4,3.17,-0.879545455,4.049545455,46,44.95454545,1.045454545,4.602272727,-4.602272727,143.5,147.0647727,-3.564772727,0.3,직구,14,50,50,3,36.4,63.6,FALSE,3,1,8,1,8,1,-3,12.82966082,회복충분,0,0.601852183
조상우,2021,키움,RP,31,186,97,2021-10-14,Home,25.5,54,6,0.666666667,36.33333333,44,15,4,4,4,1,0,0,0,inf,FALSE,6,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,8833,8200,0.237053459,63.6,36.4,22.67,18.62045455,4.049545455,34,44.95454545,-10.95454545,4.602272727,49.39772727,143.8,147.0647727,-3.264772727,0.3,직구,22.49999999,50.49999999,43,2.666666667,36.4,63.6,FALSE,14,1,8,1,8,1,-14,36.29009489,회복충분,0,0.603116687
조상우,2021,키움,RP,31,186,97,2021-10-16,Away,14.8,0,0,1,37.33333333,44,16,0,0,0,0,2,0,0,inf,FALSE,1,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,8833,8510,0.237053459,63.6,36.4,-0.83,-4.879545455,4.049545455,48,44.95454545,3.045454545,4.602272727,-4.602272727,142.6,147.0647727,-4.464772727,0.3,직구,16,52.49999999,45,2.666666667,36.4,63.6,FALSE,6,1,8,1,8,1,-6,31.285247,회복실패,1,1.981666965
조상우,2021,키움,RP,31,186,97,2021-10-19,Away,11.3,0,0,1.666666667,39,44,21,0,0,0,0,2,0,0,inf,FALSE,2,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,294,8833,8804,0.237053459,63.6,36.4,0.77,-3.279545455,4.049545455,52,44.95454545,7.045454545,4.602272727,-4.602272727,148.6,147.0647727,1.535227273,0.3,직구,12.6,51.09999999,52,3.333333334,36.4,63.6,FALSE,1,1,8,1,8,1,-1,20.27439146,회복실패,1,1.889926271
조상우,2021,키움,RP,31,186,97,2021-10-20,Away,12.3,0,2,1,40,44,19,0,0,1,0,0,1,0,0,TRUE,0,2,9,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,8833,8804,0.237053459,63.6,36.4,6.17,2.120454545,4.049545455,43,44.95454545,-1.954545455,4.602272727,-4.602272727,144.3,147.0647727,-2.764772727,0.3,직구,19,47.6,56,3.666666667,36.4,63.6,FALSE,2,1,8,3,8,1,-2,80.12459594,회복실패,1,3.599407779
조상우,2021,키움,RP,31,186,97,2021-10-21,Away,12.3,0,0,1,41,44,14,0,0,0,0,1,0,0,inf,TRUE,0,3,10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,8833,8804,0.237053459,63.6,36.4,1.17,-2.879545455,4.049545455,47,44.95454545,2.045454545,4.602272727,-4.602272727,144,147.0647727,-3.064772727,0.3,직구,14,45.6,54,3.666666667,36.4,63.6,TRUE,0,2,9,6,8.333333333,1.333333333,0,93.13781531,회복실패,1,4.578000358
조상우,2021,키움,RP,31,186,97,2021-10-27,Home,25.5,0,0,1,42,44,19,0,0,0,0,0,0,0,inf,FALSE,5,1,10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,24,8833,9156,0.237053459,63.6,36.4,3.17,-0.879545455,4.049545455,46,44.95454545,1.045454545,4.602272727,-4.602272727,145.9,147.0647727,-1.164772727,0.3,직구,19,52,52,3,36.4,63.6,TRUE,0,3,10,1,9,2,0,26.33645409,회복실패,0,0.723259604
조상우,2021,키움,RP,31,186,97,2021-10-29,Home,25.5,0,1,1,43,44,17,0,0,1,0,0,0,0,inf,FALSE,1,1,10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,8833,9156,0.237053459,63.6,36.4,3.17,-0.879545455,4.049545455,45,44.95454545,0.0454545455,4.602272727,-4.602272727,144.15,147.0647727,-2.914772727,0.3,직구,17,50,50,3,36.4,63.6,FALSE,5,1,10,1,9.666666667,2,-5,35.28308505,회복실패,1,2.035185517
조상우,2021,키움,RP,31,186,97,2021-10-30,Away,17,0,0,1,44,44,8,0,0,0,0,0,0,0,inf,TRUE,0,2,11,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,305,8833,9461,0.237053459,63.6,36.4,3.17,-0.879545455,4.049545455,46,44.95454545,1.045454545,4.602272727,-4.602272727,141.8,147.0647727,-5.264772727,0.3,직구,8,44,44,3,36.4,63.6,FALSE,1,1,10,3,10,1.666666667,-1,41.65615428,회복실패,1,3.470963255
조상우,2024,키움,RP,31,186,97,2024-03-29,Home,25.5,9,3,1,1,39,23,1,1,1,0,1,2,0,0.5,FALSE,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,363,9582,570,0.299,60.6,39.4,7.166,2.964285714,4.201714286,41,43.95348837,-2.953488372,4.5,4.5,143.9,145.5761905,-1.676190476,0.3,직구,23,48,48,3,37.4,62.6,TRUE,0,2,11,1,10.33333333,1.333333333,0,63.22844065,회복실패,1,2.513778096
조상우,2024,키움,RP,31,186,97,2024-03-30,Home,25.5,13.5,4.5,0.666666667,1.666666667,39,17,1,1,2,1,1,1,0,1,TRUE,0,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,570,0.299,60.6,39.4,24.166,19.96428571,4.201714286,38,43.95348837,-5.953488372,4.5,9,140.3,145.5761905,-5.276190476,0.3,직구,25.49999999,56.49999999,48,2.666666667,38.4,61.6,FALSE,0,1,0,3,7,1.333333333,0,92.23353317,회복실패,1,3.513778096
조상우,2024,키움,RP,31,186,97,2024-04-04,Away,13.8,0,2,1,2.666666667,39,16,0,0,0,0,0,2,0,0,FALSE,4,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,880,0.299,60.6,39.4,9.166,4.964285714,4.201714286,42,43.95348837,-1.953488372,4.5,-4.5,142.9,145.5761905,-2.676190476,0.3,직구,16,64.49999999,56,2.666666667,39.4,60.6,TRUE,0,2,1,1,4,1.666666667,0,29.3896226,회복실패,1,1.799407779
조상우,2024,키움,RP,31,186,97,2024-04-05,Home,25.5,0,1,1,3.666666667,39,12,0,0,0,0,0,1,0,0,TRUE,0,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,310,9582,1190,0.299,60.6,39.4,6.166,1.964285714,4.201714286,44,43.95348837,0.0465116279,4.5,-4.5,143.6,145.5761905,-1.976190476,0.3,직구,12,53.49999999,45,2.666666667,39.4,60.6,FALSE,4,1,1,3,0.666666667,1.333333333,-4,56.68418606,회복실패,1,3.481666965
조상우,2024,키움,RP,31,186,97,2024-04-07,Home,25.5,0,1,1,4.666666667,39,18,0,0,1,0,1,0,0,inf,FALSE,1,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,1190,0.299,60.6,39.4,1.166,-3.035714286,4.201714286,46,43.95348837,2.046511628,4.5,-4.5,145.3,145.5761905,-0.276190476,0.3,직구,18,46,46,3,39.4,60.6,TRUE,0,2,2,1,1.333333333,1.666666667,0,38.47383885,회복실패,1,1.992370675
조상우,2024,키움,RP,31,186,97,2024-04-09,Away,17.8,0,2,1,5.666666667,39,20,1,0,2,0,2,0,0,inf,FALSE,1,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,9582,1215,0.299,60.6,39.4,-0.834,-5.035714286,4.201714286,46,43.95348837,2.046511628,4.5,-4.5,144.7,145.5761905,-0.876190476,0.3,직구,20,50,50,3,39.4,60.6,FALSE,1,1,2,1,1.666666667,1.333333333,-1,46.23971591,회복실패,1,2.035185517
조상우,2024,키움,RP,31,186,97,2024-04-11,Away,17,0,0,1,6.666666667,39,10,0,0,0,0,1,0,0,inf,FALSE,1,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,1215,0.299,60.6,39.4,1.166,-3.035714286,4.201714286,47,43.95348837,3.046511628,4.5,-4.5,146.3,145.5761905,0.723809524,0.3,직구,10,48,48,3,39.4,60.6,FALSE,1,1,2,1,2,1.333333333,-1,15.31190009,회복실패,1,2.013778096
조상우,2024,키움,RP,31,186,97,2024-04-13,Home,25.5,0,0,1,7.666666667,39,10,0,0,0,0,2,0,0,inf,FALSE,1,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,1240,0.299,60.6,39.4,-0.834,-5.035714286,4.201714286,48,43.95348837,4.046511628,4.5,-4.5,145.8,145.5761905,0.223809524,0.3,직구,10,40,40,3,39.4,60.6,FALSE,1,1,2,1,2,1,-1,14.64358602,회복실패,1,1.928148413
조상우,2024,키움,RP,31,186,97,2024-04-16,Home,25.5,0,0,1.333333333,9,39,15,0,0,0,0,2,0,0,inf,FALSE,2,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,1240,0.299,60.6,39.4,0.166,-4.035714286,4.201714286,50,43.95348837,6.046511628,4.5,-4.5,146.5,145.5761905,0.923809524,0.3,직구,11.25,31.25,35,3.333333333,39.4,60.6,FALSE,1,1,2,1,2,1,-1,15.61444729,회복실패,1,1.707963195
조상우,2024,키움,RP,31,186,97,2024-04-17,Home,25.5,0,0,1,10,39,13,0,0,0,0,1,0,0,inf,TRUE,0,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,1240,0.299,60.6,39.4,1.166,-3.035714286,4.201714286,47,43.95348837,3.046511628,4.5,-4.5,142.7,145.5761905,-2.876190476,0.3,직구,13,34.25,38,3.333333333,39.4,60.6,FALSE,2,1,2,3,2,1,-2,59.30466115,회복실패,1,3.406740993
조상우,2024,키움,RP,31,186,97,2024-04-21,Away,20.7,0,1,1,11,39,15,0,0,1,0,1,0,0,inf,FALSE,3,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,1264,0.299,60.6,39.4,1.166,-3.035714286,4.201714286,46,43.95348837,2.046511628,4.5,-4.5,147.2,145.5761905,1.623809524,0.3,직구,15,39.25,43,3.333333333,39.4,60.6,TRUE,0,2,3,1,2.333333333,1.333333333,0,25.33228675,회복실패,1,1.710259544
조상우,2024,키움,RP,31,186,97,2024-04-23,Home,25.5,40.5,6,0.666666667,11.66666667,39,23,3,3,3,0,1,1,0,1,FALSE,1,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,24,9582,1288,0.299,60.6,39.4,4.666,0.464285714,4.201714286,37,43.95348837,-6.953488372,4.5,36,146.6,145.5761905,1.023809524,0.3,직구,34.49999998,62.49999998,51,2.666666667,39.4,60.6,FALSE,3,1,3,1,2.666666667,1.333333333,-3,89.35219702,회복실패,1,2.045889227
조상우,2024,키움,RP,31,186,97,2024-04-26,Home,25.5,0,1,1,12.66666667,39,12,1,0,1,0,0,0,0,inf,FALSE,2,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,1288,0.299,60.6,39.4,3.166,-1.035714286,4.201714286,45,43.95348837,1.046511628,4.5,-4.5,144.8,145.5761905,-0.776190476,0.3,직구,12,61.49999998,50,2.666666667,39.4,60.6,FALSE,1,1,3,1,3,1.333333333,-1,18.74023602,회복실패,1,1.86851885
조상우,2024,키움,RP,31,186,97,2024-04-27,Home,25.5,81,9,0.333333333,13,39,20,3,3,2,0,0,1,0,0,TRUE,0,2,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,1288,0.299,60.6,39.4,12.166,7.964285714,4.201714286,35,43.95348837,-8.953488372,4.5,76.5,147.3,145.5761905,1.723809524,0.3,직구,60.00000006,106.5,55,2,39.4,60.6,FALSE,2,1,3,3,3,1,-2,99.9998152,회복실패,1,3.588704068
조상우,2024,키움,RP,31,186,97,2024-04-30,Away,16.7,0,3,0.333333333,13.33333333,39,7,0,0,0,0,0,1,0,0,FALSE,2,1,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,401,9582,1689,0.299,60.6,39.4,12.166,7.964285714,4.201714286,40,43.95348837,-3.953488372,4.5,-4.5,145,145.5761905,-0.576190476,0.3,직구,21.00000002,93.00000008,39,1.666666666,39.4,60.6,TRUE,0,2,4,1,3.333333333,1.333333333,0,46.11467632,회복실패,1,1.750778036
조상우,2024,키움,RP,31,186,97,2024-05-01,Away,15.1,0,0,0.666666667,14,39,7,0,0,0,0,1,0,0,inf,TRUE,0,2,5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,1689,0.299,60.6,39.4,0.166,-4.035714286,4.201714286,45,43.95348837,1.046511628,4.5,-4.5,146.9,145.5761905,1.323809524,0.3,직구,10.49999999,91.50000008,34,1.333333333,39.4,60.6,FALSE,2,1,4,3,3.666666667,1.333333333,-2,49.62688107,회복실패,1,3.363926151
조상우,2024,키움,RP,31,186,97,2024-05-02,Away,16.2,0,0,1,15,39,12,0,0,0,0,0,0,0,inf,TRUE,0,3,6,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,1689,0.299,60.6,39.4,3.166,-1.035714286,4.201714286,46,43.95348837,2.046511628,4.5,-4.5,145.8,145.5761905,0.223809524,0.3,직구,12,43.50000002,26,2,39.4,60.6,TRUE,0,2,5,6,4.333333333,1.666666667,0,88.65158441,회복실패,1,4.278296469
조상우,2024,키움,RP,31,186,97,2024-05-04,Away,24.3,0,1,1,16,39,11,0,0,1,0,0,0,0,inf,FALSE,1,1,6,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,2057,0.299,60.6,39.4,3.166,-1.035714286,4.201714286,45,43.95348837,1.046511628,4.5,-4.5,144.6,145.5761905,-0.976190476,0.3,직구,11,33.49999999,30,2.666666667,39.4,60.6,TRUE,0,3,6,1,5,2,0,15.9733528,회복실패,1,1.82111131
조상우,2024,키움,RP,31,186,97,2024-05-08,Home,25.5,27,4.5,0.666666667,16.66666667,39,10,3,2,3,0,0,0,0,inf,FALSE,3,1,6,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,2085,0.299,60.6,39.4,3.166,-1.035714286,4.201714286,39,43.95348837,-4.953488372,4.5,22.5,146,145.5761905,0.423809524,0.3,직구,14.99999999,37.99999999,33,2.666666667,39.4,60.6,FALSE,1,1,6,1,5.666666667,2,-1,24.19828963,회복실패,1,1.603222441
조상우,2024,키움,RP,31,186,97,2024-05-09,Home,25.5,0,0,1,17.66666667,39,10,0,0,0,0,1,0,0,inf,TRUE,0,2,7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,2085,0.299,60.6,39.4,1.166,-3.035714286,4.201714286,47,43.95348837,3.046511628,4.5,-4.5,146,145.5761905,0.423809524,0.3,직구,10,35.99999999,31,2.666666667,39.4,60.6,FALSE,3,1,6,3,6,1.666666667,-3,47.36123481,회복실패,1,3.33181502
조상우,2024,키움,RP,31,186,97,2024-05-14,Away,22.7,0,1,1,18.66666667,39,13,0,0,0,0,0,1,0,0,FALSE,4,1,7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,158,9582,2412,0.299,60.6,39.4,6.166,1.964285714,4.201714286,44,43.95348837,0.0465116279,4.5,-4.5,146.4,145.5761905,0.823809524,0.3,직구,13,37.99999999,33,2.666666667,39.4,60.6,TRUE,0,2,7,1,6.333333333,1.333333333,0,18.37917209,회복실패,1,1.553222441
조상우,2024,키움,RP,31,186,97,2024-05-16,Away,18.8,9,2,1,19.66666667,39,20,1,1,1,0,0,1,0,0,FALSE,1,1,7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,2412,0.299,60.6,39.4,6.166,1.964285714,4.201714286,42,43.95348837,-1.953488372,4.5,4.5,144.5,145.5761905,-1.076190476,0.3,직구,20,43,43,3,39.4,60.6,FALSE,4,1,7,1,6.666666667,1.333333333,-4,45.24378566,회복실패,1,1.960259544
조상우,2024,키움,RP,31,186,97,2024-05-21,Home,25.5,0,0,1,20.66666667,39,12,0,0,0,0,0,0,0,inf,FALSE,4,1,7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,2436,0.299,60.6,39.4,3.166,-1.035714286,4.201714286,46,43.95348837,2.046511628,4.5,-4.5,146,145.5761905,0.423809524,0.3,직구,12,45,45,3,39.4,60.6,FALSE,1,1,7,1,7,1.333333333,-1,17.10245051,회복실패,1,1.681666965
조상우,2024,키움,RP,31,186,97,2024-05-23,Home,25.5,0,0,0.666666667,21.33333333,39,7,0,0,0,0,1,0,0,inf,FALSE,1,1,7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,2436,0.299,60.6,39.4,0.166,-4.035714286,4.201714286,45,43.95348837,1.046511628,4.5,-4.5,145.2,145.5761905,-0.376190476,0.3,직구,10.49999999,42.49999999,39,2.666666667,39.4,60.6,FALSE,4,1,7,1,7,1,-4,15.64032364,회복실패,1,1.917444703
조상우,2024,키움,RP,31,186,97,2024-05-24,Away,22.5,0,1,1,22.33333333,39,19,0,0,0,0,2,1,0,2,TRUE,0,2,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28,9582,2464,0.299,60.6,39.4,2.166,-2.035714286,4.201714286,46,43.95348837,2.046511628,4.5,-4.5,146.1,145.5761905,0.523809524,0.3,직구,19,41.49999999,38,2.666666667,39.4,60.6,FALSE,1,1,7,3,7,1,-1,78.47497981,회복실패,1,3.406740993
조상우,2024,키움,RP,31,186,97,2024-05-29,Away,21.3,9,2,1,23.33333333,39,21,1,1,2,1,1,0,0,inf,FALSE,4,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,2740,0.299,60.6,39.4,14.166,9.964285714,4.201714286,42,43.95348837,-1.953488372,4.5,4.5,144.7,145.5761905,-0.876190476,0.3,직구,21,50.49999999,47,2.666666667,39.4,60.6,TRUE,0,2,8,1,7.333333333,1.333333333,0,45.48048531,회복실패,1,1.703074386
조상우,2024,키움,RP,31,186,97,2024-05-31,Home,25.5,0,1,1,24.33333333,39,14,0,0,1,0,2,0,0,inf,FALSE,1,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,310,9582,3050,0.299,60.6,39.4,-0.834,-5.035714286,4.201714286,47,43.95348837,3.046511628,4.5,-4.5,146.8,145.5761905,1.223809524,0.3,직구,14,54,54,3,39.4,60.6,FALSE,4,1,8,1,7.666666667,1.333333333,-4,26.33683099,회복실패,1,2.078000358
조상우,2024,키움,RP,31,186,97,2024-06-02,Home,25.5,0,1,1,25.33333333,39,17,0,0,0,0,2,1,0,2,FALSE,1,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,3050,0.299,60.6,39.4,2.166,-2.035714286,4.201714286,46,43.95348837,2.046511628,4.5,-4.5,146,145.5761905,0.423809524,0.3,직구,17,52,52,3,39.4,60.6,FALSE,1,1,8,1,8,1.333333333,-1,35.80425549,회복실패,1,2.056592937
조상우,2024,키움,RP,31,186,97,2024-06-05,Away,26.2,0,1.5,0.666666667,26,39,6,0,0,0,0,0,1,0,0,FALSE,2,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,3074,0.299,60.6,39.4,7.666,3.464285714,4.201714286,42,43.95348837,-1.953488372,4.5,-4.5,148,145.5761905,2.423809524,0.3,직구,8.999999995,40,37,2.666666667,39.4,60.6,FALSE,1,1,8,1,8,1,-1,11.302207,회복실패,1,1.729370616
조상우,2024,키움,RP,31,186,97,2024-06-09,Home,25.5,0,1.5,0.666666667,26.66666667,39,12,0,0,1,0,1,0,0,inf,FALSE,3,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,3098,0.299,60.6,39.4,0.166,-4.035714286,4.201714286,44,43.95348837,0.0465116279,4.5,-4.5,145,145.5761905,-0.576190476,0.3,직구,17.99999999,43.99999999,35,2.333333334,39.4,60.6,FALSE,2,1,8,1,8,1,-2,33.85984161,회복실패,1,1.624629862
조상우,2024,키움,RP,31,186,97,2024-06-11,Away,24.2,0,2,1,27.66666667,39,23,0,0,1,0,1,1,0,1,FALSE,1,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,401,9582,3499,0.299,60.6,39.4,4.166,-0.0357142857,4.201714286,44,43.95348837,0.0465116279,4.5,-4.5,148.1,145.5761905,2.523809524,0.3,직구,23,49.99999999,41,2.333333334,39.4,60.6,FALSE,3,1,8,1,8,1,-3,55.95368606,회복실패,1,1.938852124
조상우,2024,키움,RP,31,186,97,2024-06-14,Home,25.5,0,2,1,28.66666667,39,11,0,0,2,0,0,0,0,inf,FALSE,2,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,401,9582,3900,0.299,60.6,39.4,3.166,-1.035714286,4.201714286,44,43.95348837,0.0465116279,4.5,-4.5,147,145.5761905,1.423809524,0.3,직구,11,51.99999999,46,2.666666667,39.4,60.6,FALSE,1,1,8,1,8,1,-1,16.01078727,회복실패,1,1.825704009
조상우,2024,키움,RP,31,186,97,2024-06-21,Home,25.5,0,1.5,1.333333333,30,39,21,0,0,2,0,1,0,0,inf,FALSE,6,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,3900,0.299,60.6,39.4,1.666,-2.535714286,4.201714286,47,43.95348837,3.046511628,4.5,-4.5,148.1,145.5761905,2.523809524,0.3,직구,15.75,49.75,55,3.333333333,39.4,60.6,FALSE,2,1,8,1,8,1,-2,17.80248332,회복충분,0,0.731561211
조상우,2024,키움,RP,31,186,97,2024-06-25,Home,25.5,0,3,0.333333333,30.33333333,39,9,0,0,1,0,0,0,0,inf,FALSE,3,1,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,3900,0.299,60.6,39.4,3.166,-1.035714286,4.201714286,41,43.95348837,-2.953488372,4.5,-4.5,146.5,145.5761905,0.923809524,0.3,직구,27.00000003,53.75000003,41,2.666666666,39.4,60.6,FALSE,6,1,8,1,8,1,-6,66.80916715,회복실패,1,1.688852124
조상우,2024,키움,RP,31,186,97,2024-06-26,Home,25.5,0,3,0.666666667,31,39,19,0,0,0,0,1,2,0,0.5,TRUE,0,2,9,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,3900,0.299,60.6,39.4,9.166,4.964285714,4.201714286,41,43.95348837,-2.953488372,4.5,-4.5,147.5,145.5761905,1.923809524,0.3,직구,28.49999999,71.25000002,49,2.333333333,39.4,60.6,FALSE,3,1,8,3,8,1,-3,95.57430941,회복실패,1,3.524481806
조상우,2024,키움,RP,31,186,97,2024-06-27,Home,25.5,0,2,1,32,39,19,0,0,1,0,0,1,0,0,TRUE,0,3,10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9582,3900,0.299,60.6,39.4,6.166,1.964285714,4.201714286,43,43.95348837,-0.953488372,4.5,-4.5,145.7,145.5761905,0.123809524,0.3,직구,19,74.50000001,47,2,39.4,60.6,TRUE,0,2,9,6,8.333333333,1.333333333,0,97.3111839,회복실패,1,4.503074386
