Name,Team,Year,Date,Opp,Role,Dec,ERA,WHIP,IP,NP,R,ER,H,HR,SO,BB,HB,GS,Venue,Stadium,Time,Temp,연투 여부,휴식일 수,연투일,Height,Weight,BirthYear,투심_구사율,포심_구사율,커터_구사율,커브_구사율,슬라_구사율,첸접_구사율,싱커_구사율,포크_구사율,너클_구사율,기타_구사율,투심_피안타율,포심_피안타율,커터_피안타율,커브_피안타율,슬라_피안타율,첸접_피안타율,싱커_피안타율,포크_피안타율,너클_피안타율,기타_피안타율
정철원,롯데,2025,2025-04-24,vs. Hanwha,RP,H,0.0,3.0,0.666666667,20,0,0,0,0,0,2,0,,Home,사직 야구장,18:30,16.6,False,3,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-04-26,@ Doosan,RP,H,0.0,0.0,1.0,12,0,0,0,0,1,0,0,,Away,잠실 야구장,17:00,17.8,False,1,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-05-01,@ Kiwoom,RP,,0.0,1.0,1.0,15,0,0,1,0,1,0,0,,Away,고척 스카이돔,18:30,25.5,False,4,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-05-02,vs. NC,RP,,27.0,3.0,0.666666667,21,2,2,1,0,0,1,0,,Home,사직 야구장,18:30,19.1,True,0,2,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-05-04,vs. NC,RP,,27.0,6.0,0.333333333,15,1,1,2,1,1,0,0,,Home,사직 야구장,14:00,20.7,False,1,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-05-07,vs. SSG,RP,,0.0,1.0,1.0,9,0,0,1,0,1,0,0,,Home,사직 야구장,18:30,16.4,False,2,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-05-10,@ KT,RP,H,0.0,0.6,1.666666667,23,0,0,1,0,1,0,0,,Away,수원 KT 위즈파크,17:00,11.8,False,2,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-05-11,@ KT,RP,,0.0,1.0,1.0,15,0,0,1,0,1,0,0,,Away,수원 KT 위즈파크,14:00,19.4,True,0,2,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-05-14,@ Kia,RP,H,0.0,0.75,1.333333333,15,0,0,1,0,1,0,0,,Away,광주 기아 챔피언스 필드,18:30,22.3,False,2,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-05-17,vs. Samsung,RP,W,0.0,0.0,0.333333333,6,0,0,0,0,0,0,0,,Home,사직 야구장,17:00,20.9,False,2,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-05-17,vs. Samsung,RP,,0.0,0.75,1.333333333,19,0,0,0,0,1,1,0,,Home,사직 야구장,17:00,20.9,False,-1,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-05-21,vs. LG,RP,,13.5,2.25,1.333333333,23,2,2,2,0,0,1,0,,Home,사직 야구장,18:30,23.1,False,3,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-05-22,vs. LG,RP,,0.0,0.0,1.0,6,0,0,0,0,0,0,0,,Home,사직 야구장,18:30,17.4,True,0,2,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-05-24,@ Hanwha,RP,,0.0,0.0,0.666666667,7,0,0,0,0,1,0,0,,Away,대전 한화생명 볼파크,17:00,14.4,False,1,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-05-25,@ Hanwha,RP,,0.0,2.0,2.0,37,0,0,2,0,1,2,0,,Away,대전 한화생명 볼파크,14:00,23.2,True,0,2,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-05-30,vs. SSG,RP,W,0.0,1.8,1.666666667,27,0,0,2,0,1,1,1,,Home,사직 야구장,18:30,19.8,False,4,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-06-01,vs. SSG,RP,,27.0,1.5,0.666666667,19,2,2,1,0,1,0,1,,Home,사직 야구장,17:00,23.7,False,1,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-06-06,@ Doosan,RP,,0.0,1.0,1.0,14,0,0,1,0,2,0,0,,Away,잠실 야구장,18:30,25.4,False,4,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-06-08,@ Doosan,RP,H,0.0,3.0,0.666666667,14,0,0,1,0,0,1,0,,Away,잠실 야구장,17:00,28.5,False,1,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-06-12,@ KT,RP,,0.0,0.5,2.0,30,0,0,1,0,3,0,0,,Away,수원 KT 위즈파크,18:30,26.9,False,3,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-06-14,@ SSG,RP,H,0.0,0.0,1.0,11,0,0,0,0,0,0,0,,Away,인천 SSG 랜더스필드,17:00,29.1,False,1,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-06-18,vs. Hanwha,RP,,27.0,4.5,0.666666667,18,2,2,3,0,0,0,0,,Home,사직 야구장,18:30,23.1,False,3,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-06-19,vs. Hanwha,RP,H,0.0,0.0,0.666666667,7,0,0,0,0,0,0,1,,Home,사직 야구장,18:30,27.6,True,0,2,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-06-20,vs. Samsung,RP,H,0.0,0.0,1.0,15,0,0,0,0,0,0,0,,Home,사직 야구장,18:30,26.5,True,0,3,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-06-22,vs. Samsung,RP,H,0.0,0.0,1.0,13,0,0,0,0,1,0,0,,Home,사직 야구장,17:00,23.3,False,1,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-06-25,@ NC,RP,,0.0,3.0,0.333333333,9,0,0,1,0,0,0,0,,Away,창원 NC 파크,18:30,25.2,False,2,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-06-26,@ NC,RP,H,0.0,0.0,1.0,12,0,0,0,0,1,0,1,,Away,창원 NC 파크,18:30,27.7,True,0,2,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-06-29,vs. KT,RP,,0.0,,0.0,11,2,2,0,0,0,1,2,,Home,사직 야구장,17:00,29.1,False,2,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-07-02,vs. LG,RP,,54.0,9.0,0.333333333,9,2,2,3,0,1,0,0,,Home,사직 야구장,18:30,30.0,False,2,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-07-06,@ Kia,RP,H,0.0,0.6,1.666666667,21,0,0,1,0,0,0,0,,Away,광주 기아 챔피언스 필드,17:00,33.2,False,3,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-07-08,vs. Doosan,RP,H,0.0,0.0,0.666666667,15,0,0,0,0,2,0,0,,Home,사직 야구장,18:30,32.4,False,1,1,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정철원,롯데,2025,2025-07-09,vs. Doosan,RP,H,0.0,1.5,1.333333333,20,0,0,2,0,0,0,0,,Home,사직 야구장,18:30,29.7,True,0,2,192cm,95kg,1999,0.0,45.7,0.0,0.1,44.3,0.0,0.0,9.6,0.0,0.0,0.0,0.313,0.0,0.0,0.205,0.0,0.0,0.294,0.0,0.0
정해영,KIA,2025,2025-03-23,vs. NC,RP,,0.0,1.0,1.0,14,0,0,1,0,2,0,0,,Home,광주 기아 챔피언스 필드,14:00,23.6,False,0,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-03-27,vs. Kiwoom,RP,L,27.0,4.0,1.0,29,3,3,2,0,2,2,0,,Home,광주 기아 챔피언스 필드,18:30,14.1,False,3,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-03-30,@ Hanwha,RP,SV,0.0,1.0,1.0,8,0,0,1,0,0,0,0,,Away,대전 한화생명 볼파크,14:00,5.1,False,2,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-04-03,vs. Samsung,RP,SV,0.0,1.0,1.0,26,1,0,1,0,2,0,1,,Home,광주 기아 챔피언스 필드,18:30,12.2,False,3,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-04-08,@ Lotte,RP,SV,0.0,0.0,1.0,20,0,0,0,0,2,0,0,,Away,사직 야구장,18:30,17.3,False,4,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-04-09,@ Lotte,RP,SV,0.0,2.0,1.0,15,0,0,2,0,0,0,0,,Away,사직 야구장,18:30,14.9,True,0,2,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-04-15,vs. KT,RP,SV,0.0,0.0,1.0,11,0,0,0,0,1,0,0,,Home,광주 기아 챔피언스 필드,18:30,13.2,False,5,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-04-17,vs. KT,RP,W,0.0,2.0,1.0,14,0,0,2,0,1,0,0,,Home,광주 기아 챔피언스 필드,18:30,22.8,False,1,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-04-19,@ Doosan,RP,SV,0.0,0.0,1.333333333,17,0,0,0,0,2,0,0,,Away,잠실 야구장,17:00,14.6,False,1,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-04-20,@ Doosan,RP,,0.0,3.0,1.0,26,0,0,1,0,2,2,0,,Away,잠실 야구장,14:00,22.5,True,0,2,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-04-25,vs. LG,RP,,0.0,1.5,1.333333333,29,0,0,1,0,2,1,0,,Home,광주 기아 챔피언스 필드,18:30,16.2,False,4,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-04-27,vs. LG,RP,SV,0.0,1.0,1.0,19,0,0,1,0,1,0,0,,Home,광주 기아 챔피언스 필드,14:00,24.1,False,1,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-05-02,vs. Hanwha,RP,,0.0,0.5,2.0,34,0,0,1,0,3,0,0,,Home,광주 기아 챔피언스 필드,18:30,17.3,False,4,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-05-06,@ Kiwoom,RP,SV,0.0,0.0,1.0,11,0,0,0,0,2,0,0,,Away,고척 스카이돔,18:30,25.5,False,3,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-05-07,@ Kiwoom,RP,L,27.0,6.0,0.333333333,14,1,1,1,0,0,1,0,,Away,고척 스카이돔,18:30,25.5,True,0,2,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-05-10,@ SSG,RP,SV,6.75,0.75,1.333333333,13,1,1,1,1,0,0,0,,Away,인천 SSG 랜더스필드,17:00,11.6,False,2,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-05-13,vs. Lotte,RP,SV,0.0,3.0,1.0,19,0,0,2,0,1,1,0,,Home,광주 기아 챔피언스 필드,18:30,24.9,False,2,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-05-15,vs. Lotte,RP,SV,0.0,0.75,1.333333333,31,0,0,1,0,2,0,0,,Home,광주 기아 챔피언스 필드,18:30,21.6,False,1,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-05-17,vs. Doosan,RP,SV,0.0,1.0,1.0,15,0,0,1,0,1,0,0,,Home,광주 기아 챔피언스 필드,17:00,21.7,False,1,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-05-17,vs. Doosan,RP,SV,0.0,0.0,1.0,13,0,0,0,0,2,0,0,,Home,광주 기아 챔피언스 필드,17:00,21.7,False,-1,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-05-22,@ KT,RP,,0.0,2.0,1.0,13,0,0,2,0,1,0,0,,Away,수원 KT 위즈파크,18:30,25.5,False,4,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-05-23,@ Samsung,RP,SV,0.0,1.0,1.0,17,0,0,1,0,2,0,0,,Away,대구 삼성 라이온즈 파크,18:30,18.4,True,0,2,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-05-27,vs. Kiwoom,RP,,18.0,3.0,1.0,24,2,2,3,0,0,0,0,,Home,광주 기아 챔피언스 필드,18:30,24.9,False,3,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-05-29,vs. Kiwoom,RP,,0.0,0.5,2.0,23,0,0,1,0,1,0,0,,Home,광주 기아 챔피언스 필드,18:30,25.8,False,1,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-06-01,@ KT,RP,SV,0.0,0.75,1.333333333,23,0,0,0,0,2,1,0,,Away,수원 KT 위즈파크,17:00,24.4,False,2,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-06-05,@ Doosan,RP,L,0.0,3.0,1.0,15,1,0,3,0,2,0,0,,Away,잠실 야구장,18:30,23.9,False,3,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-06-06,vs. Hanwha,RP,SV,9.0,2.0,1.0,16,1,1,2,1,1,0,0,,Home,광주 기아 챔피언스 필드,18:30,22.6,True,0,2,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-06-08,vs. Hanwha,RP,W,0.0,2.0,2.0,44,0,0,2,0,1,2,1,,Home,광주 기아 챔피언스 필드,17:00,28.7,False,1,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-06-11,vs. Samsung,RP,,9.0,2.0,1.0,27,1,1,2,0,1,0,0,,Home,광주 기아 챔피언스 필드,18:30,27.1,False,2,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-06-14,@ NC,RP,,18.0,3.0,1.0,21,2,2,3,1,2,0,0,,Away,창원 NC 파크,17:00,27.3,False,2,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-06-15,@ NC,RP,SV,0.0,1.0,1.0,20,0,0,0,0,1,1,0,,Away,창원 NC 파크,17:00,28.6,True,0,2,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-06-18,vs. KT,RP,SV,0.0,0.0,1.0,13,0,0,0,0,1,0,0,,Home,광주 기아 챔피언스 필드,18:30,29.7,False,2,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-06-21,@ SSG,RP,,54.0,12.0,0.333333333,23,2,2,4,0,0,0,0,,Away,인천 SSG 랜더스필드,17:00,23.5,False,2,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-06-22,@ SSG,RP,SV,9.0,1.0,1.0,15,1,1,1,0,1,0,1,,Away,인천 SSG 랜더스필드,17:00,25.0,True,0,2,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-06-25,@ Kiwoom,RP,,0.0,1.0,1.0,17,1,0,1,0,2,0,0,,Away,고척 스카이돔,18:30,25.5,False,2,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-06-26,@ Kiwoom,RP,,0.0,1.0,1.0,23,0,0,1,0,0,0,0,,Away,고척 스카이돔,18:30,25.5,True,0,2,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-06-28,@ LG,RP,SV,0.0,2.0,1.0,15,0,0,2,0,1,0,0,,Away,잠실 야구장,17:00,29.9,False,1,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-07-01,vs. SSG,RP,SV,0.0,0.0,1.0,16,0,0,0,0,2,0,0,,Home,광주 기아 챔피언스 필드,18:30,32.6,False,2,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-07-03,vs. SSG,RP,SV,0.0,1.0,1.0,14,0,0,1,0,0,0,0,,Home,광주 기아 챔피언스 필드,18:30,32.6,False,1,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-07-04,vs. Lotte,RP,SV,0.0,1.0,1.0,15,0,0,1,0,1,0,0,,Home,광주 기아 챔피언스 필드,18:30,30.7,True,0,2,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정해영,KIA,2025,2025-07-10,@ Hanwha,RP,L,18.0,5.0,1.0,38,2,2,3,0,1,2,0,,Away,대전 한화생명 볼파크,18:30,32.1,False,5,1,189cm,98kg,2001,0.0,54.8,0.0,0.4,29.6,0.0,0.0,14.9,0.0,0.0,0.0,0.326,0.0,1.0,0.258,0.0,0.0,0.24,0.0,0.0
정현수,롯데,2025,2025-03-23,@ LG,RP,,6.75,0.75,1.333333333,21,1,1,0,0,1,1,0,,Away,잠실 야구장,14:00,23.3,False,0,1,180cm,84kg,2001,0.0,38.8,0.0,6.9,51.3,2.0,0.0,0.0,0.0,0.0,0.0,0.179,0.0,0.455,0.18,0.0,0.0,0.0,0.0,1.0
정현수,롯데,2025,2025-03-25,@ SSG,RP,,0.0,,0.0,5,0,0,0,0,0,1,0,,Away,인천 SSG 랜더스필드,18:30,10.4,False,1,1,180cm,84kg,2001,0.0,38.8,0.0,6.9,51.3,2.0,0.0,0.0,0.0,0.0,0.0,0.179,0.0,0.455,0.18,0.0,0.0,0.0,0.0,1.0
정현수,롯데,2025,2025-03-26,@ SSG,RP,,0.0,0.0,0.666666667,6,0,0,0,0,0,0,0,,Away,인천 SSG 랜더스필드,18:30,20.6,True,0,2,180cm,84kg,2001,0.0,38.8,0.0,6.9,51.3,2.0,0.0,0.0,0.0,0.0,0.0,0.179,0.0,0.455,0.18,0.0,0.0,0.0,0.0,1.0
