이름,연도,팀,보직,나이,키,몸무게,날짜,구장,온도,ERA,WHIP,이닝,누적이닝,총이닝,투구수,실점,자책점,피안타,피홈런,탈삼진,볼넷,사구,K/BB,연투여부,휴식일수,연투일수,연투횟수,WBC_2023,올림픽_2021,아시안게임_2023,아시아챔피언십_2023,아시아선수권_2023,프리미어12_2019,PS_KS,PS_PO,PS_SP,PS_V,PS_WC,이동거리,총이동거리,누적이동거리,직구_피안타율,직구_구사율,변화구_구사율,FIP,FIP_변화량,평균_FIP,GS,평균_GS,GS_변화량,평균_ERA,ERA_변화량,구속,평균_구속,구속_변화량,부상위험도
고영표,2023,KT,SP,34,187,88,2023-05-24,Home,22.5,0,0.57,7,54,174.6666667,88,0,0,4,0,5,0,0,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,1254,0.331683794,25.3,74.7,1.826,-1.097214286,2.923214286,83,71.25,11.75,3.162857143,-3.162857143,,134.771875,,
고영표,2023,KT,SP,34,187,88,2023-05-30,Away,22.5,9,2.5,2,56,174.6666667,36,3,2,4,0,3,1,1,3,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,225,7330,1755,0.331683794,25.3,74.7,3.255,0.331785714,2.923214286,47,71.25,-24.25,3.162857143,5.837142857,,134.771875,,
고영표,2023,KT,SP,34,187,88,2023-06-06,Away,21.9,1.29,0.71,7,63,174.6666667,87,1,1,4,0,3,1,0,3,FALSE,6,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,368,7330,2395,0.331683794,25.3,74.7,2.826,-0.0972142857,2.923214286,78,71.25,6.75,3.162857143,-1.872857143,,134.771875,,
고영표,2023,KT,SP,34,187,88,2023-06-15,Away,24.7,3.86,1,7,70,174.6666667,98,3,3,7,1,4,0,0,inf,FALSE,8,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,2802,0.331683794,25.3,74.7,3.969,1.045785714,2.923214286,74,71.25,2.75,3.162857143,0.697142857,,134.771875,,
고영표,2023,KT,SP,34,187,88,2023-06-21,Home,24.5,0,0.57,7,77,174.6666667,92,1,0,4,0,5,0,0,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,2841,0.331683794,25.3,74.7,1.826,-1.097214286,2.923214286,83,71.25,11.75,3.162857143,-3.162857143,131.4,134.771875,-3.371875,
고영표,2023,KT,SP,34,187,88,2023-06-27,Away,29.2,4.5,1.17,6,83,174.6666667,92,3,3,6,0,7,1,1,7,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,175,7330,3288,0.331683794,25.3,74.7,1.922,-1.001214286,2.923214286,72,71.25,0.75,3.162857143,1.337142857,136,134.771875,1.228125,
고영표,2023,KT,SP,34,187,88,2023-07-02,Home,31.2,0,1.05,6.666666667,89.66666667,174.6666667,98,0,0,7,0,7,0,1,inf,FALSE,4,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,3427,0.331683794,25.3,74.7,1.605,-1.318214286,2.923214286,80,71.25,8.75,3.162857143,-3.162857143,136.2,134.771875,1.428125,
고영표,2023,KT,SP,34,187,88,2023-07-08,Home,29.5,3.86,0.86,7,96.66666667,174.6666667,88,3,3,6,1,2,0,0,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,3489,0.331683794,25.3,74.7,4.541,1.617785714,2.923214286,73,71.25,1.75,3.162857143,0.697142857,132.2,134.771875,-2.571875,
고영표,2023,KT,SP,34,187,88,2023-07-13,Away,25.5,0,0.71,7,103.6666667,174.6666667,87,0,0,5,0,9,0,0,inf,FALSE,4,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,3517,0.331683794,25.3,74.7,0.684,-2.239214286,2.923214286,86,71.25,14.75,3.162857143,-3.162857143,133.7,134.771875,-1.071875,
고영표,2023,KT,SP,34,187,88,2023-07-26,Home,29,1.29,0.57,7,110.6666667,174.6666667,97,1,1,4,0,4,0,1,inf,FALSE,12,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,4103,0.331683794,25.3,74.7,2.541,-0.382214286,2.923214286,81,71.25,9.75,3.162857143,-1.872857143,133.4,134.771875,-1.371875,
고영표,2023,KT,SP,34,187,88,2023-08-01,Home,32.8,0,0.75,8,118.6666667,174.6666667,97,0,0,6,0,4,0,0,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,330,7330,4763,0.331683794,25.3,74.7,2.255,-0.668214286,2.923214286,86,71.25,14.75,3.162857143,-3.162857143,135.7,134.771875,0.928125,
고영표,2023,KT,SP,34,187,88,2023-08-06,Away,30.3,1.29,1,7,125.6666667,174.6666667,103,1,1,6,0,5,1,0,5,FALSE,4,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,4794,0.331683794,25.3,74.7,2.255,-0.668214286,2.923214286,78,71.25,6.75,3.162857143,-1.872857143,136.4,134.771875,1.628125,
고영표,2023,KT,SP,34,187,88,2023-08-12,Home,27.7,3.86,2,7,132.6666667,174.6666667,106,3,3,13,0,1,1,1,1,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,4825,0.331683794,25.3,74.7,3.826,0.902785714,2.923214286,65,71.25,-6.25,3.162857143,0.697142857,133,134.771875,-1.771875,
고영표,2023,KT,SP,34,187,88,2023-08-24,Home,30,1.29,1,7,139.6666667,174.6666667,99,2,1,6,0,5,1,1,5,FALSE,11,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,5153,0.331683794,25.3,74.7,2.684,-0.239214286,2.923214286,78,71.25,6.75,3.162857143,-1.872857143,133.3,134.771875,-1.471875,
고영표,2023,KT,SP,34,187,88,2023-09-01,Away,25.5,10.8,2,5,144.6666667,174.6666667,81,6,6,9,1,3,1,0,3,FALSE,7,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,28,7330,5917,0.331683794,25.3,74.7,5.255,2.331785714,2.923214286,54,71.25,-17.25,3.162857143,7.637142857,135.6,134.771875,0.828125,
고영표,2023,KT,SP,34,187,88,2023-09-07,Home,28.3,9,1.83,6,150.6666667,174.6666667,103,6,6,10,1,3,1,0,3,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,5945,0.331683794,25.3,74.7,4.922,1.998785714,2.923214286,59,71.25,-12.25,3.162857143,5.837142857,133.3,134.771875,-1.471875,
고영표,2023,KT,SP,34,187,88,2023-09-13,Away,28.9,3,1.67,6,156.6666667,174.6666667,111,2,2,9,0,7,1,0,7,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,369,7330,6353,0.331683794,25.3,74.7,1.422,-1.501214286,2.923214286,70,71.25,-1.25,3.162857143,-0.162857143,134.8,134.771875,0.028125,
고영표,2023,KT,SP,34,187,88,2023-09-19,Home,26.6,1.5,1.83,6,162.6666667,174.6666667,101,1,1,9,0,4,2,0,2,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,139,7330,6736,0.331683794,25.3,74.7,2.922,-0.00121428571,2.923214286,66,71.25,-5.25,3.162857143,-1.662857143,136.9,134.771875,2.128125,
고영표,2023,KT,SP,34,187,88,2023-09-24,Away,26.7,0,1.14,7,169.6666667,174.6666667,90,0,0,6,0,2,2,0,1,FALSE,4,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,7008,0.331683794,25.3,74.7,3.541,0.617785714,2.923214286,74,71.25,2.75,3.162857143,-3.162857143,135.6,134.771875,0.828125,
고영표,2023,KT,SP,34,187,88,2023-10-03,Home,21,1.8,0.6,5,174.6666667,174.6666667,57,1,1,3,0,3,0,0,inf,FALSE,8,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,7330,0.331683794,25.3,74.7,2.055,-0.868214286,2.923214286,69,71.25,-2.25,3.162857143,-1.362857143,138.85,134.771875,4.078125,
고영표,2024,KT,SP,34,187,88,2024-03-27,Home,12.2,20.25,3.5,4,4,100,86,9,9,13,0,2,1,0,2,FALSE,0,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,0,0.371518428,40.7,59.3,2.916,-0.310722222,3.226722222,42,64.61111111,-22.61111111,5.713888889,14.53611111,132.3,134.0277778,-1.727777778,
고영표,2024,KT,SP,34,187,88,2024-04-02,Home,19.8,0,1.17,6,10,100,85,0,0,7,0,4,0,0,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,139,8387,278,0.371518428,40.7,59.3,1.833,-1.393722222,3.226722222,73,64.61111111,8.388888889,5.713888889,-5.713888889,135.3,134.0277778,1.272222222,
고영표,2024,KT,SP,34,187,88,2024-06-19,Home,32,10.8,1.8,5,15,100,89,6,6,9,0,4,0,0,inf,FALSE,77,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,4271,0.371518428,40.7,59.3,1.566,-1.660722222,3.226722222,59,64.61111111,-5.611111111,5.713888889,5.086111111,135.5,134.0277778,1.472222222,7950
고영표,2024,KT,SP,34,187,88,2024-06-25,Away,25.3,0,0.29,7,22,100,83,0,0,2,0,5,0,0,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,46,8387,4348,0.371518428,40.7,59.3,1.737,-1.489722222,3.226722222,85,64.61111111,20.38888889,5.713888889,-5.713888889,137.15,134.0277778,3.122222222,7950
고영표,2024,KT,SP,34,187,88,2024-06-30,Home,26.3,0,1.26,6.333333333,28.33333333,100,93,1,0,6,0,5,2,0,2.5,FALSE,4,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,4387,0.371518428,40.7,59.3,2.534,-0.692722222,3.226722222,73,64.61111111,8.388888889,5.713888889,-5.713888889,133.5,134.0277778,-0.527777778,7950
고영표,2024,KT,SP,34,187,88,2024-07-12,Away,27.3,6.35,2.47,5.666666667,34,100,96,4,4,12,0,6,2,1,3,FALSE,11,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,368,8387,5033,0.371518428,40.7,59.3,2.637,-0.589722222,3.226722222,60,64.61111111,-4.611111111,5.713888889,0.636111111,133.4,134.0277778,-0.627777778,7950
고영표,2024,KT,SP,34,187,88,2024-07-18,Away,25.5,9,2.6,5,39,100,93,5,5,11,0,2,2,0,1,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,5434,0.371518428,40.7,59.3,3.566,0.339277778,3.226722222,52,64.61111111,-12.61111111,5.713888889,3.286111111,133.4,134.0277778,-0.627777778,7950
고영표,2024,KT,SP,34,187,88,2024-07-25,Home,33.3,1.29,0.86,7,46,100,94,1,1,6,0,4,0,2,inf,FALSE,6,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,5462,0.371518428,40.7,59.3,2.88,-0.346722222,3.226722222,79,64.61111111,14.38888889,5.713888889,-4.423888889,133.5,134.0277778,-0.527777778,7950
고영표,2024,KT,SP,34,187,88,2024-07-31,Home,32.7,7.2,2.2,5,51,100,95,7,4,11,2,4,0,1,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,6014,0.371518428,40.7,59.3,7.366,4.139277778,3.226722222,55,64.61111111,-9.611111111,5.713888889,1.486111111,133.35,134.0277778,-0.677777778,7950
고영표,2024,KT,SP,34,187,88,2024-08-06,Away,32.6,1.42,1.11,6.333333333,57.33333333,100,93,2,1,5,0,2,2,0,1,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,207,8387,6551,0.371518428,40.7,59.3,3.482,0.255277778,3.226722222,70,64.61111111,5.388888889,5.713888889,-4.293888889,135.55,134.0277778,1.522222222,7950
고영표,2024,KT,SP,34,187,88,2024-08-11,Home,33,18,3.25,4,61.33333333,100,92,8,8,12,2,2,1,0,2,FALSE,4,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,6823,0.371518428,40.7,59.3,9.416,6.189277778,3.226722222,40,64.61111111,-24.61111111,5.713888889,12.28611111,132.95,134.0277778,-1.077777778,7950
고영표,2024,KT,SP,34,187,88,2024-08-17,Home,32,3.6,1.8,5,66.33333333,100,83,2,2,9,0,6,0,2,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,7375,0.371518428,40.7,59.3,1.966,-1.260722222,3.226722222,65,64.61111111,0.388888889,5.713888889,-2.113888889,132.45,134.0277778,-1.577777778,7950
고영표,2024,KT,SP,34,187,88,2024-08-23,Away,30.1,4.5,1.67,6,72.33333333,100,95,3,3,10,0,9,0,1,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39,8387,7414,0.371518428,40.7,59.3,0.666,-2.560722222,3.226722222,72,64.61111111,7.388888889,5.713888889,-1.213888889,133.8,134.0277778,-0.227777778,7950
고영표,2024,KT,SP,34,187,88,2024-08-29,Away,31.7,9.64,2.14,4.666666667,77,100,100,5,5,9,0,7,1,1,7,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,7460,0.371518428,40.7,59.3,1.452,-1.774722222,3.226722222,59,64.61111111,-5.611111111,5.713888889,3.926111111,133.25,134.0277778,-0.777777778,7950
고영표,2024,KT,SP,34,187,88,2024-09-06,Away,28.7,4.5,1.33,6,83,100,94,3,3,8,0,5,0,3,inf,FALSE,7,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,57,8387,7939,0.371518428,40.7,59.3,2.999,-0.227722222,3.226722222,70,64.61111111,5.388888889,5.713888889,-1.213888889,134,134.0277778,-0.0277777778,7950
고영표,2024,KT,SP,34,187,88,2024-09-14,Away,31.7,1.5,0.83,6,89,100,86,2,1,4,0,4,1,0,4,FALSE,7,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,31,8387,8300,0.371518428,40.7,59.3,2.333,-0.893722222,3.226722222,73,64.61111111,8.388888889,5.713888889,-4.213888889,135.5,134.0277778,1.472222222,7950
고영표,2024,KT,SP,34,187,88,2024-09-21,Home,23.4,3,1.33,6,95,100,86,2,2,6,2,4,2,0,2,FALSE,6,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,8387,0.371518428,40.7,59.3,7.166,3.939277778,3.226722222,64,64.61111111,-0.611111111,5.713888889,-2.713888889,133.05,134.0277778,-0.977777778,7950
고영표,2024,KT,RP,34,187,88,2024-09-28,Home,26.4,1.8,0.2,5,100,100,48,1,1,1,0,4,0,0,inf,FALSE,6,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,8387,0.371518428,40.7,59.3,1.566,-1.660722222,3.226722222,72,64.61111111,7.388888889,5.713888889,-3.913888889,134.55,134.0277778,0.522222222,7950
고효준,2022,SSG,RP,42,179,81,2022-04-19,Home,13.8,0,0,1,1,38.66666667,14,0,0,0,0,1,0,0,inf,FALSE,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,461,0.255,35.4,64.6,1.112,-2.806268293,3.918268293,47,43.86666667,3.133333333,5.268292683,-5.268292683,145.2,144.7780488,0.42195122,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-04-22,Away,19,0,0,1,2,38.66666667,18,0,0,0,0,2,0,0,inf,FALSE,2,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,176,9358,637,0.255,35.4,64.6,-0.888,-4.806268293,3.918268293,48,43.86666667,4.133333333,5.268292683,-5.268292683,143,144.7780488,-1.77804878,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-04-24,Away,26.5,0,0,0.666666667,2.666666667,38.66666667,10,0,0,0,0,1,0,0,inf,FALSE,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,637,0.255,35.4,64.6,0.112,-3.806268293,3.918268293,45,43.86666667,1.133333333,5.268292683,-5.268292683,145.5,144.7780488,0.72195122,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-04-26,Away,17.7,0,0,1,3.666666667,38.66666667,13,0,0,0,0,1,0,0,inf,FALSE,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,252,9358,889,0.255,35.4,64.6,1.112,-2.806268293,3.918268293,47,43.86666667,3.133333333,5.268292683,-5.268292683,143,144.7780488,-1.77804878,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-04-27,Away,16,0,0,1,4.666666667,38.66666667,17,0,0,0,0,2,0,0,inf,TRUE,0,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,889,0.255,35.4,64.6,-0.888,-4.806268293,3.918268293,48,43.86666667,4.133333333,5.268292683,-5.268292683,147.5,144.7780488,2.72195122,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-04-29,Home,14.5,0,0.6,1.666666667,6.333333334,38.66666667,22,0,0,0,0,1,1,0,1,FALSE,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,405,9358,1294,0.255,35.4,64.6,3.712,-0.206268293,3.918268293,49,43.86666667,5.133333333,5.268292683,-5.268292683,144.6,144.7780488,-0.17804878,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-04-30,Home,11.9,0,1.2,1.666666667,8.000000001,38.66666667,30,0,0,1,0,3,1,0,3,TRUE,0,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,1294,0.255,35.4,64.6,1.312,-2.606268293,3.918268293,50,43.86666667,6.133333333,5.268292683,-5.268292683,145,144.7780488,0.22195122,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-05-04,Home,18.1,0,0.75,1.333333333,9.333333334,38.66666667,22,0,0,1,0,1,0,0,inf,FALSE,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,1294,0.255,35.4,64.6,1.612,-2.306268293,3.918268293,48,43.86666667,4.133333333,5.268292683,-5.268292683,144,144.7780488,-0.77804878,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-05-07,Away,25.5,0,0,1,10.33333333,38.66666667,22,0,0,0,0,1,0,0,inf,FALSE,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,1319,0.255,35.4,64.6,1.112,-2.806268293,3.918268293,47,43.86666667,3.133333333,5.268292683,-5.268292683,146.1,144.7780488,1.32195122,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-05-11,Away,19.4,0,0,0.333333333,10.66666667,38.66666667,6,0,0,0,0,1,0,0,inf,FALSE,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,1629,0.255,35.4,64.6,-2.888,-6.806268293,3.918268293,43,43.86666667,-0.866666667,5.268292683,-5.268292683,144.7,144.7780488,-0.0780487805,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-05-13,Home,20.1,27,4.5,0.666666667,11.33333333,38.66666667,22,2,2,3,0,0,0,0,inf,FALSE,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,313,9358,1942,0.255,35.4,64.6,3.112,-0.806268293,3.918268293,39,43.86666667,-4.866666667,5.268292683,21.73170732,142.6,144.7780488,-2.17804878,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-05-15,Home,18.2,40.5,6,0.666666667,12,38.66666667,21,3,3,3,0,1,1,0,1,FALSE,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,1942,0.255,35.4,64.6,4.612,0.693731707,3.918268293,37,43.86666667,-6.866666667,5.268292683,35.23170732,143,144.7780488,-1.77804878,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-05-17,Away,24.4,0,3,0.666666667,12.66666667,38.66666667,18,0,0,2,0,0,0,0,inf,FALSE,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,9358,1988,0.255,35.4,64.6,3.112,-0.806268293,3.918268293,42,43.86666667,-1.866666667,5.268292683,-5.268292683,145.5,144.7780488,0.72195122,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-05-18,Away,23.9,0,0.86,2.333333333,15,38.66666667,38,0,0,0,0,2,2,0,1,TRUE,0,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,1988,0.255,35.4,64.6,3.969,0.0507317073,3.918268293,52,43.86666667,8.133333333,5.268292683,-5.268292683,145.7,144.7780488,0.92195122,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-05-22,Home,20,0,1.5,0.666666667,15.66666667,38.66666667,14,0,0,0,0,1,1,0,1,FALSE,3,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,2034,0.255,35.4,64.6,4.612,0.693731707,3.918268293,43,43.86666667,-0.866666667,5.268292683,-5.268292683,145,144.7780488,0.22195122,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-05-24,Home,23.8,0,1.5,0.666666667,16.33333333,38.66666667,15,0,0,1,0,1,0,0,inf,FALSE,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,2034,0.255,35.4,64.6,0.112,-3.806268293,3.918268293,44,43.86666667,0.133333333,5.268292683,-5.268292683,144.2,144.7780488,-0.57804878,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-05-26,Home,18.1,0,0,1,17.33333333,38.66666667,12,0,0,0,0,0,0,0,inf,FALSE,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,2034,0.255,35.4,64.6,3.112,-0.806268293,3.918268293,46,43.86666667,2.133333333,5.268292683,-5.268292683,143.3,144.7780488,-1.47804878,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-05-27,Away,25.7,9,2,1,18.33333333,38.66666667,18,1,1,0,0,0,2,0,0,TRUE,0,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,309,9358,2343,0.255,35.4,64.6,9.112,5.193731707,3.918268293,41,43.86666667,-2.866666667,5.268292683,3.731707317,144.7,144.7780488,-0.0780487805,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-05-29,Away,29.3,0,3,0.666666667,19,38.66666667,17,1,0,1,0,0,1,0,0,FALSE,1,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,2343,0.255,35.4,64.6,7.612,3.693731707,3.918268293,41,43.86666667,-2.866666667,5.268292683,-5.268292683,145.5,144.7780488,0.72195122,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-06-01,Home,21,0,1,1,20,38.66666667,14,0,0,1,0,0,0,0,inf,FALSE,2,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,2652,0.255,35.4,64.6,3.112,-0.806268293,3.918268293,45,43.86666667,1.133333333,5.268292683,-5.268292683,145.2,144.7780488,0.42195122,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-06-04,Away,28.4,13.5,3,0.666666667,20.66666667,38.66666667,17,1,1,1,0,0,1,0,0,FALSE,2,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,2698,0.255,35.4,64.6,7.612,3.693731707,3.918268293,40,43.86666667,-3.866666667,5.268292683,8.231707317,146,144.7780488,1.22195122,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-06-05,Away,22.8,0,0,1,21.66666667,38.66666667,12,0,0,0,0,1,0,0,inf,TRUE,0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,2698,0.255,35.4,64.6,1.112,-2.806268293,3.918268293,47,43.86666667,3.133333333,5.268292683,-5.268292683,145,144.7780488,0.22195122,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-06-08,Away,20.1,13.5,3,0.666666667,22.33333334,38.66666667,13,1,1,2,0,0,0,0,inf,FALSE,2,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,3045,0.255,35.4,64.6,3.112,-0.806268293,3.918268293,41,43.86666667,-2.866666667,5.268292683,8.231707317,145.5,144.7780488,0.72195122,4809.415842
고효준,2022,SSG,RP,42,179,81,2022-06-12,Home,24.9,27,4.5,0.666666667,23,38.66666667,15,2,2,3,0,0,0,0,inf,FALSE,3,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9358,3414,0.255,35.4,64.6,3.112,-0.806268293,3.918268293,39,43.86666667,-4.866666667,5.268292683,21.73170732,144.8,144.7780488,0.0219512195,4809.415842
