Name,Team,Year,Date,Opp,Role,Dec,ERA,WHIP,IP,NP,R,ER,H,HR,SO,BB,HB,GS,Venue,Stadium,Time,Temp
김재윤,Samsung,2025,2025-05-30,@ LG,RP,W,0.0,1.5,0 ⅔,12,0,0,1,0,0,0,0,,Away,잠실 야구장,18:30,27.4
김재윤,Samsung,2025,2025-05-27,vs. Lotte,RP,,0.0,3.0,0 ⅓,11,0,0,1,0,0,0,0,,Home,대구 삼성 라이온즈 파크,18:30,20.1
김재윤,Samsung,2025,2025-05-23,vs. Kia,RP,L,81.0,9.0,0 ⅓,20,3,3,3,1,0,0,0,,Home,대구 삼성 라이온즈 파크,18:30,18.4
김재윤,Samsung,2025,2025-05-21,@ Kiwoom,RP,H,0.0,0.0,1,19,0,0,0,0,2,0,0,,Away,고척 스카이돔,18:30,25.5
김재윤,Samsung,2025,2025-05-20,@ Kiwoom,RP,,9.0,2.0,1,22,1,1,1,0,1,1,0,,Away,고척 스카이돔,18:30,25.5
김재윤,Samsung,2025,2025-05-18,@ Lotte,RP,,0.0,0.0,1,14,0,0,0,0,1,0,0,,Away,사직 야구장,14:00,20.8
김재윤,Samsung,2025,2025-05-17,@ Lotte,RP,L,13.5,1.5,0 ⅔,11,1,1,1,0,1,0,0,,Away,사직 야구장,17:00,20.9
김재윤,Samsung,2025,2025-05-15,vs. KT,RP,,0.0,1.0,1,13,0,0,1,0,0,0,0,,Home,대구 삼성 라이온즈 파크,18:30,19.0
김재윤,Samsung,2025,2025-05-13,vs. KT,RP,,0.0,0.0,1,11,0,0,0,0,0,0,0,,Home,대구 삼성 라이온즈 파크,18:30,19.5
김재윤,Samsung,2025,2025-05-07,@ Hanwha,RP,,81.0,9.0,0 ⅓,17,3,3,3,1,0,0,0,,Away,대전 한화생명 볼파크,18:30,19.5
김재윤,Samsung,2025,2025-05-06,@ Hanwha,RP,,0.0,1.0,1,12,0,0,1,0,0,0,0,,Away,대전 한화생명 볼파크,18:30,16.9
김재윤,Samsung,2025,2025-05-02,vs. Doosan,RP,,0.0,0.0,1,11,0,0,0,0,1,0,0,,Home,대구 삼성 라이온즈 파크,18:30,19.1
김재윤,Samsung,2025,2025-04-30,@ SSG,RP,,27.0,3.0,0 ⅔,21,2,2,1,1,1,1,0,,Away,인천 SSG 랜더스필드,18:30,20.6
김재윤,Samsung,2025,2025-04-29,@ SSG,RP,SV,0.0,0.0,1,6,0,0,0,0,0,0,0,,Away,인천 SSG 랜더스필드,18:30,14.9
김재윤,Samsung,2025,2025-04-27,vs. NC,RP,,0.0,0.0,1,11,0,0,0,0,1,0,0,,Home,대구 삼성 라이온즈 파크,14:00,20.2
김재윤,Samsung,2025,2025-04-25,vs. NC,RP,,9.0,1.0,1,16,1,1,1,1,0,0,0,,Home,대구 삼성 라이온즈 파크,18:30,16.8
김재윤,Samsung,2025,2025-04-20,vs. Lotte,RP,,0.0,0.0,1,7,0,0,0,0,0,0,0,,Home,대구 삼성 라이온즈 파크,14:00,14.7
김재윤,Samsung,2025,2025-04-17,@ LG,RP,SV,0.0,1.0,1,17,0,0,1,0,1,0,0,,Away,잠실 야구장,18:30,21.4
김재윤,Samsung,2025,2025-04-10,vs. SSG,RP,W,0.0,0.0,1,16,0,0,0,0,0,0,0,,Home,대구 삼성 라이온즈 파크,18:30,14.9
김재윤,Samsung,2025,2025-04-09,vs. SSG,RP,,0.0,1.0,1,15,0,0,1,0,1,0,0,,Home,대구 삼성 라이온즈 파크,18:30,14.9
김재윤,Samsung,2025,2025-04-05,vs. Hanwha,RP,L,27.0,4.0,1,31,3,3,3,1,1,1,0,,Home,대구 삼성 라이온즈 파크,17:00,13.4
김재윤,Samsung,2025,2025-04-02,@ Kia,RP,SV,0.0,0.0,1,18,0,0,0,0,1,0,0,,Away,광주 기아 챔피언스 필드,18:30,10.3
김재윤,Samsung,2025,2025-03-30,@ Doosan,RP,SV,0.0,2.0,1,16,0,0,1,0,0,1,0,,Away,잠실 야구장,14:00,3.4
김재윤,Samsung,2025,2025-03-27,vs. NC,RP,,54.0,6.0,0 ⅔,21,4,4,3,0,1,1,0,,Home,대구 삼성 라이온즈 파크,18:30,17.1
김재윤,Samsung,2025,2025-03-23,vs. Kiwoom,RP,SV,0.0,0.75,1 ⅓,8,0,0,1,0,1,0,0,,Home,대구 삼성 라이온즈 파크,14:00,18.7
김태훈,Samsung,2025,2025-07-10,@ NC,RP,,0.0,3.0,0 ⅔,14,0,0,1,0,1,1,1,,Away,창원 NC 파크,18:30,30.5
김태훈,Samsung,2025,2025-07-08,@ NC,RP,L,81.0,12.0,0 ⅓,18,3,3,2,0,0,2,0,,Away,창원 NC 파크,18:30,32.8
김태훈,Samsung,2025,2025-07-06,vs. LG,RP,,0.0,1.5,1 ⅓,25,0,0,1,0,0,1,0,,Home,대구 삼성 라이온즈 파크,17:00,29.9
김태훈,Samsung,2025,2025-07-04,vs. LG,RP,,0.0,3.0,0 ⅔,28,0,0,1,0,0,1,0,,Home,대구 삼성 라이온즈 파크,18:30,30.0
김태훈,Samsung,2025,2025-07-03,@ Doosan,RP,W,0.0,2.0,1,20,0,0,1,0,1,1,0,,Away,잠실 야구장,18:30,31.2
김태훈,Samsung,2025,2025-07-01,@ Doosan,RP,,0.0,0.0,1,13,0,0,0,0,2,0,0,,Away,잠실 야구장,18:30,32.3
김태훈,Samsung,2025,2025-06-27,@ Kiwoom,RP,,13.5,1.5,0 ⅔,8,1,1,1,0,0,0,0,,Away,고척 스카이돔,18:30,25.5
김태훈,Samsung,2025,2025-06-26,vs. Hanwha,RP,,0.0,0.0,1 ⅓,16,0,0,0,0,3,0,0,,Home,대구 삼성 라이온즈 파크,18:30,24.9
김태훈,Samsung,2025,2025-06-22,@ Lotte,RP,L,162.0,18.0,0 ⅓,29,6,6,4,0,1,2,0,,Away,사직 야구장,17:00,23.3
김태훈,Samsung,2025,2025-06-20,@ Lotte,RP,,0.0,1.0,1,16,0,0,1,0,0,0,0,,Away,사직 야구장,18:30,26.5
김태훈,Samsung,2025,2025-06-18,vs. Doosan,RP,,0.0,3.0,0 ⅔,13,0,0,1,0,1,1,0,,Home,대구 삼성 라이온즈 파크,18:30,23.1
김태훈,Samsung,2025,2025-06-12,@ Kia,RP,H,0.0,0.75,1 ⅓,16,0,0,1,0,2,0,0,,Away,광주 기아 챔피언스 필드,18:30,26.3
김태훈,Samsung,2025,2025-06-10,@ Kia,RP,H,0.0,0.0,1,12,0,0,0,0,3,0,0,,Away,광주 기아 챔피언스 필드,18:30,25.4
김태훈,Samsung,2025,2025-06-06,vs. NC,RP,,0.0,1.0,1,11,0,0,1,0,1,0,0,,Home,대구 삼성 라이온즈 파크,18:30,21.7
김태훈,Samsung,2025,2025-06-05,@ SSG,RP,H,0.0,2.0,1,24,0,0,0,0,2,2,0,,Away,인천 SSG 랜더스필드,18:30,20.8
김태훈,Samsung,2025,2025-06-01,@ LG,RP,H,0.0,0.0,1,16,0,0,0,0,3,0,0,,Away,잠실 야구장,17:00,25.6
김태훈,Samsung,2025,2025-05-31,@ LG,RP,H,0.0,1.0,1,12,0,0,1,0,1,0,0,,Away,잠실 야구장,17:00,25.6
김태훈,Samsung,2025,2025-05-29,vs. Lotte,RP,,0.0,2.0,1,24,0,0,1,0,2,1,0,,Home,대구 삼성 라이온즈 파크,18:30,19.2
김태훈,Samsung,2025,2025-05-27,vs. Lotte,RP,H,0.0,1.0,1,10,0,0,1,0,0,0,0,,Home,대구 삼성 라이온즈 파크,18:30,20.1
김태훈,Samsung,2025,2025-05-24,vs. Kia,RP,,5.4,0.6,1 ⅔,25,1,1,1,1,0,0,0,,Home,대구 삼성 라이온즈 파크,17:00,14.5
김태훈,Samsung,2025,2025-05-23,vs. Kia,RP,,0.0,2.0,1,20,0,0,1,0,2,1,0,,Home,대구 삼성 라이온즈 파크,18:30,18.4
김태훈,Samsung,2025,2025-05-21,@ Kiwoom,RP,,0.0,0.0,1,8,0,0,0,0,2,0,0,,Away,고척 스카이돔,18:30,25.5
김태훈,Samsung,2025,2025-05-18,@ Lotte,RP,,9.0,2.0,1,17,1,1,2,0,1,0,0,,Away,사직 야구장,14:00,20.8
김태훈,Samsung,2025,2025-05-17,@ Lotte,RP,,0.0,,0,15,2,1,2,0,0,1,0,,Away,사직 야구장,17:00,20.9
김태훈,Samsung,2025,2025-05-14,vs. KT,RP,,0.0,2.0,1,16,0,0,0,0,0,2,0,,Home,대구 삼성 라이온즈 파크,18:30,20.5
김태훈,Samsung,2025,2025-05-11,vs. LG,RP,L,13.5,1.5,1 ⅓,22,2,2,2,0,1,0,0,,Home,대구 삼성 라이온즈 파크,14:00,17.9
김태훈,Samsung,2025,2025-05-10,vs. LG,RP,,0.0,0.6,1 ⅔,29,0,0,0,0,3,1,0,,Home,대구 삼성 라이온즈 파크,17:00,17.6
김태훈,Samsung,2025,2025-05-07,@ Hanwha,RP,,0.0,0.0,1 ⅓,14,0,0,0,0,1,0,0,,Away,대전 한화생명 볼파크,18:30,19.5
김태훈,Samsung,2025,2025-05-02,vs. Doosan,RP,,0.0,1.5,0 ⅔,14,0,0,0,0,0,1,0,,Home,대구 삼성 라이온즈 파크,18:30,19.1
김태훈,Samsung,2025,2025-04-30,@ SSG,RP,,0.0,1.0,1,6,0,0,1,0,0,0,0,,Away,인천 SSG 랜더스필드,18:30,20.6
김태훈,Samsung,2025,2025-04-29,@ SSG,RP,H,0.0,1.5,0 ⅔,13,0,0,1,0,1,0,0,,Away,인천 SSG 랜더스필드,18:30,14.9
김태훈,Samsung,2025,2025-04-27,vs. NC,RP,,0.0,1.0,1,18,0,0,0,0,1,1,0,,Home,대구 삼성 라이온즈 파크,14:00,20.2
김태훈,Samsung,2025,2025-04-25,vs. NC,RP,H,0.0,3.0,0 ⅔,19,0,0,2,0,1,0,0,,Home,대구 삼성 라이온즈 파크,18:30,16.8
김태훈,Samsung,2025,2025-04-23,vs. Kia,RP,,0.0,0.0,1,10,0,0,0,0,2,0,0,,Home,대구 삼성 라이온즈 파크,18:30,13.9
김태훈,Samsung,2025,2025-04-20,vs. Lotte,RP,,0.0,2.0,1,13,0,0,2,0,1,0,0,,Home,대구 삼성 라이온즈 파크,14:00,14.7
김태훈,Samsung,2025,2025-04-19,vs. Lotte,RP,,0.0,1.0,1,15,0,0,1,0,0,0,0,,Home,대구 삼성 라이온즈 파크,17:00,18.4
김태훈,Samsung,2025,2025-04-10,vs. SSG,RP,,0.0,2.0,1,6,0,0,2,0,0,0,0,,Home,대구 삼성 라이온즈 파크,18:30,14.9
김태훈,Samsung,2025,2025-04-09,vs. SSG,RP,,0.0,0.0,1,5,0,0,0,0,0,0,0,,Home,대구 삼성 라이온즈 파크,18:30,14.9
김태훈,Samsung,2025,2025-04-05,vs. Hanwha,RP,H,0.0,0.0,0 ⅓,3,0,0,0,0,0,0,0,,Home,대구 삼성 라이온즈 파크,17:00,13.4
김태훈,Samsung,2025,2025-04-04,vs. Hanwha,RP,,0.0,0.0,1,17,0,0,0,0,3,0,0,,Home,대구 삼성 라이온즈 파크,18:30,12.3
김태훈,Samsung,2025,2025-03-29,@ Doosan,RP,W,0.0,0.0,1 ⅓,14,0,0,0,0,1,0,0,,Away,잠실 야구장,17:00,1.5
김태훈,Samsung,2025,2025-03-27,vs. NC,RP,,0.0,1.5,1 ⅓,19,0,0,2,0,0,0,0,,Home,대구 삼성 라이온즈 파크,18:30,17.1
김태훈,Samsung,2025,2025-03-25,vs. NC,RP,,9.0,2.0,1,23,1,1,2,0,2,0,0,,Home,대구 삼성 라이온즈 파크,18:30,15.7
김태훈,Samsung,2025,2025-03-23,vs. Kiwoom,RP,H,0.0,1.0,1,19,0,0,1,0,2,0,0,,Home,대구 삼성 라이온즈 파크,14:00,18.7
이호성,Samsung,2025,2025-07-10,@ NC,RP,L,27.0,4.0,1,27,3,3,3,0,1,1,0,,Away,창원 NC 파크,18:30,30.5
이호성,Samsung,2025,2025-07-05,vs. LG,RP,SV,0.0,1.0,1,16,0,0,1,0,1,0,0,,Home,대구 삼성 라이온즈 파크,18:00,30.5
이호성,Samsung,2025,2025-07-03,@ Doosan,RP,SV,9.0,1.0,1,17,1,1,1,1,2,0,0,,Away,잠실 야구장,18:30,31.2
이호성,Samsung,2025,2025-07-01,@ Doosan,RP,,0.0,3.0,1,36,1,0,0,0,1,3,0,,Away,잠실 야구장,18:30,32.3
이호성,Samsung,2025,2025-06-29,@ Kiwoom,RP,,0.0,0.0,1,15,0,0,0,0,1,0,0,,Away,고척 스카이돔,14:00,25.5
이호성,Samsung,2025,2025-06-27,@ Kiwoom,RP,L,27.0,3.0,0 ⅓,9,1,1,1,1,0,0,0,,Away,고척 스카이돔,18:30,25.5
이호성,Samsung,2025,2025-06-25,vs. Hanwha,RP,,9.0,1.0,1,13,1,1,1,1,0,0,0,,Home,대구 삼성 라이온즈 파크,18:30,24.9
이호성,Samsung,2025,2025-06-18,vs. Doosan,RP,,0.0,0.0,2,31,0,0,0,0,2,0,0,,Home,대구 삼성 라이온즈 파크,18:30,23.1
이호성,Samsung,2025,2025-06-12,@ Kia,RP,SV,0.0,0.0,1,11,0,0,0,0,1,0,0,,Away,광주 기아 챔피언스 필드,18:30,26.3
이호성,Samsung,2025,2025-06-05,@ SSG,RP,SV,0.0,0.43,2 ⅓,34,0,0,1,0,5,0,0,,Away,인천 SSG 랜더스필드,18:30,20.8
이호성,Samsung,2025,2025-06-01,@ LG,RP,SV,0.0,0.0,1,13,0,0,0,0,1,0,0,,Away,잠실 야구장,17:00,25.6
이호성,Samsung,2025,2025-05-30,@ LG,RP,SV,9.0,3.0,1,22,2,1,2,0,0,1,0,,Away,잠실 야구장,18:30,27.4
이호성,Samsung,2025,2025-05-29,vs. Lotte,RP,,0.0,0.0,1 ⅓,15,0,0,0,0,0,0,0,,Home,대구 삼성 라이온즈 파크,18:30,19.2
이호성,Samsung,2025,2025-05-25,vs. Kia,RP,W,0.0,1.0,1,16,0,0,1,0,1,0,0,,Home,대구 삼성 라이온즈 파크,14:00,19.3
이호성,Samsung,2025,2025-05-24,vs. Kia,RP,W,0.0,0.0,1 ⅓,20,0,0,0,0,2,0,0,,Home,대구 삼성 라이온즈 파크,17:00,14.5
이호성,Samsung,2025,2025-05-22,@ Kiwoom,RP,SV,0.0,2.0,1,13,0,0,2,0,2,0,0,,Away,고척 스카이돔,18:30,25.5
이호성,Samsung,2025,2025-05-20,@ Kiwoom,RP,,9.0,3.0,1,23,1,1,2,0,0,1,0,,Away,고척 스카이돔,18:30,25.5
이호성,Samsung,2025,2025-05-17,@ Lotte,RP,,0.0,2.0,1,16,0,0,2,0,2,0,0,,Away,사직 야구장,17:00,20.9
이호성,Samsung,2025,2025-05-13,vs. KT,RP,SV,9.0,2.0,1,20,1,1,1,0,0,1,0,,Home,대구 삼성 라이온즈 파크,18:30,19.5
이호성,Samsung,2025,2025-05-11,vs. LG,RP,,0.0,0.0,1 ⅓,11,0,0,0,0,1,0,0,,Home,대구 삼성 라이온즈 파크,14:00,17.9
이호성,Samsung,2025,2025-05-07,@ Hanwha,RP,,40.5,4.5,0 ⅔,27,3,3,1,0,2,2,0,,Away,대전 한화생명 볼파크,18:30,19.5
이호성,Samsung,2025,2025-05-05,@ Hanwha,RP,,0.0,0.0,0 ⅔,4,0,0,0,0,0,0,0,,Away,대전 한화생명 볼파크,14:00,15.7
이호성,Samsung,2025,2025-05-02,vs. Doosan,RP,W,0.0,0.75,1 ⅓,11,0,0,1,0,0,0,0,,Home,대구 삼성 라이온즈 파크,18:30,19.1
이호성,Samsung,2025,2025-04-30,@ SSG,RP,,0.0,0.0,1 ⅓,16,0,0,0,0,3,0,0,,Away,인천 SSG 랜더스필드,18:30,20.6
이호성,Samsung,2025,2025-04-29,@ SSG,RP,W,0.0,1.5,0 ⅔,15,0,0,0,0,1,1,0,,Away,인천 SSG 랜더스필드,18:30,14.9
이호성,Samsung,2025,2025-04-27,vs. NC,RP,H,18.0,1.0,1,13,2,2,1,0,1,0,1,,Home,대구 삼성 라이온즈 파크,14:00,20.2
이호성,Samsung,2025,2025-04-25,vs. NC,RP,H,13.5,1.5,0 ⅔,8,1,1,1,0,2,0,0,,Home,대구 삼성 라이온즈 파크,18:30,16.8
이호성,Samsung,2025,2025-04-24,vs. Kia,RP,,0.0,0.0,1,14,0,0,0,0,1,0,0,,Home,대구 삼성 라이온즈 파크,18:30,16.6
이호성,Samsung,2025,2025-04-19,vs. Lotte,RP,W,9.0,2.0,1,19,1,1,2,0,2,0,0,,Home,대구 삼성 라이온즈 파크,17:00,18.4
이호성,Samsung,2025,2025-04-16,@ LG,RP,,27.0,3.0,1 ⅔,44,5,5,1,1,2,4,0,,Away,잠실 야구장,18:30,21.1
이호성,Samsung,2025,2025-04-13,@ KT,RP,,0.0,,0,12,0,0,1,0,0,1,0,,Away,수원 KT 위즈파크,14:00,3.6
이호성,Samsung,2025,2025-04-09,vs. SSG,RP,L,18.0,4.0,1,26,2,2,2,0,0,2,0,,Home,대구 삼성 라이온즈 파크,18:30,14.9
이호성,Samsung,2025,2025-04-08,vs. SSG,RP,H,0.0,0.0,1,12,0,0,0,0,2,0,0,,Home,대구 삼성 라이온즈 파크,18:30,17.3
이호성,Samsung,2025,2025-04-06,vs. Hanwha,RP,,0.0,0.0,1,8,0,0,0,0,1,0,0,,Home,대구 삼성 라이온즈 파크,14:00,16.6
이호성,Samsung,2025,2025-04-05,vs. Hanwha,RP,,0.0,3.0,0 ⅔,20,0,0,0,0,1,2,0,,Home,대구 삼성 라이온즈 파크,17:00,13.4
이호성,Samsung,2025,2025-04-03,@ Kia,RP,,0.0,0.0,1,14,0,0,0,0,3,0,0,,Away,광주 기아 챔피언스 필드,18:30,12.2
이호성,Samsung,2025,2025-03-26,vs. NC,RP,,0.0,0.0,1,12,0,0,0,0,0,0,0,,Home,대구 삼성 라이온즈 파크,18:30,16.0
이호성,Samsung,2025,2025-03-25,vs. NC,RP,,0.0,0.0,1,15,0,0,0,0,2,0,0,,Home,대구 삼성 라이온즈 파크,18:30,15.7
이승현_우,Samsung,2025,2025-07-10,@ NC,RP,,27.0,3.0,0 ⅓,11,1,1,1,0,0,0,0,,Away,창원 NC 파크,18:30,30.5
이승현_우,Samsung,2025,2025-07-08,@ NC,RP,H,0.0,0.0,1,12,0,0,0,0,1,0,0,,Away,창원 NC 파크,18:30,32.8
이승현_우,Samsung,2025,2025-07-05,vs. LG,RP,W,5.4,1.2,1 ⅔,22,1,1,2,0,3,0,0,,Home,대구 삼성 라이온즈 파크,18:00,30.5
이승현_우,Samsung,2025,2025-07-02,@ Doosan,RP,,0.0,1.5,0 ⅔,5,0,0,1,0,0,0,0,,Away,잠실 야구장,18:30,31.3
이승현_우,Samsung,2025,2025-05-04,vs. Doosan,RP,,9.0,2.5,2,35,2,2,5,0,1,0,0,,Home,대구 삼성 라이온즈 파크,14:00,20.7
이승현_우,Samsung,2025,2025-05-03,vs. Doosan,RP,,27.0,3.0,0 ⅓,11,1,1,1,0,1,0,0,,Home,대구 삼성 라이온즈 파크,17:00,12.9
이승현_우,Samsung,2025,2025-05-01,@ SSG,RP,,0.0,1.2,1 ⅔,20,1,0,1,0,1,1,0,,Away,인천 SSG 랜더스필드,18:30,11.6
이승현_우,Samsung,2025,2025-04-08,vs. SSG,RP,,13.5,1.5,0 ⅔,16,1,1,1,1,2,0,0,,Home,대구 삼성 라이온즈 파크,18:30,17.3
이승현_우,Samsung,2025,2025-04-05,vs. Hanwha,RP,H,0.0,1.0,1,11,0,0,0,0,0,1,0,,Home,대구 삼성 라이온즈 파크,17:00,13.4
이승현_우,Samsung,2025,2025-04-03,@ Kia,RP,,0.0,0.0,1,16,0,0,0,0,0,0,0,,Away,광주 기아 챔피언스 필드,18:30,12.2
이승현_우,Samsung,2025,2025-03-27,vs. NC,RP,,0.0,3.0,0 ⅓,8,0,0,1,0,0,0,0,,Home,대구 삼성 라이온즈 파크,18:30,17.1
이승현_우,Samsung,2025,2025-03-26,vs. NC,RP,,10.8,3.0,1 ⅔,32,2,2,4,1,1,1,0,,Home,대구 삼성 라이온즈 파크,18:30,16.0
이승현_우,Samsung,2025,2025-03-23,vs. Kiwoom,RP,,54.0,6.0,0 ⅔,26,4,4,3,1,1,1,0,,Home,대구 삼성 라이온즈 파크,14:00,18.7
이승현_좌,Samsung,2025,2025-07-10,@ NC,SP,,4.76,1.24,5 ⅔,98,3,3,5,0,6,2,0,51.0,Away,창원 NC 파크,18:30,30.5
이승현_좌,Samsung,2025,2025-07-04,vs. LG,SP,W,1.08,0.36,8 ⅓,116,1,1,1,1,6,2,1,80.0,Home,대구 삼성 라이온즈 파크,18:30,30.0
이승현_좌,Samsung,2025,2025-06-29,@ Kiwoom,SP,L,20.25,3.75,1 ⅓,32,3,3,3,0,1,2,1,34.0,Away,고척 스카이돔,14:00,25.5
이승현_좌,Samsung,2025,2025-06-18,vs. Doosan,SP,,5.4,1.6,5,89,3,3,8,0,6,0,0,45.0,Home,대구 삼성 라이온즈 파크,18:30,23.1
이승현_좌,Samsung,2025,2025-06-12,@ Kia,SP,W,1.8,2.0,5,90,1,1,8,0,5,2,0,50.0,Away,광주 기아 챔피언스 필드,18:30,26.3
이승현_좌,Samsung,2025,2025-06-05,@ SSG,SP,W,0.0,0.6,5,67,0,0,3,0,4,0,0,65.0,Away,인천 SSG 랜더스필드,18:30,20.8
이승현_좌,Samsung,2025,2025-05-30,@ LG,SP,,1.69,1.31,5 ⅓,91,1,1,4,0,4,3,0,57.0,Away,잠실 야구장,18:30,27.4
이승현_좌,Samsung,2025,2025-05-24,vs. Kia,SP,,6.75,2.0,4,73,3,3,7,1,2,1,0,37.0,Home,대구 삼성 라이온즈 파크,17:00,14.5
이승현_좌,Samsung,2025,2025-05-18,@ Lotte,SP,L,6.75,1.5,4,77,3,3,3,0,3,3,1,43.0,Away,사직 야구장,14:00,20.8
이승현_좌,Samsung,2025,2025-05-13,vs. KT,SP,W,0.0,1.4,5,89,0,0,5,0,2,2,1,56.0,Home,대구 삼성 라이온즈 파크,18:30,19.5
이승현_좌,Samsung,2025,2025-05-07,@ Hanwha,SP,L,12.0,2.67,3,65,4,4,6,1,1,2,0,30.0,Away,대전 한화생명 볼파크,18:30,19.5
이승현_좌,Samsung,2025,2025-05-01,@ SSG,SP,L,4.5,1.0,4,78,2,2,3,1,5,1,0,52.0,Away,인천 SSG 랜더스필드,18:30,11.6
이승현_좌,Samsung,2025,2025-04-18,vs. Lotte,SP,L,12.6,1.8,5,91,7,7,9,2,5,0,0,26.0,Home,대구 삼성 라이온즈 파크,18:30,19.7
이승현_좌,Samsung,2025,2025-04-11,@ KT,SP,L,5.4,2.0,5,84,3,3,7,0,3,3,0,41.0,Away,수원 KT 위즈파크,18:30,20.5
이승현_좌,Samsung,2025,2025-04-05,vs. Hanwha,SP,,0.0,1.0,5,85,1,0,1,0,2,4,0,61.0,Home,대구 삼성 라이온즈 파크,17:00,13.4
이승현_좌,Samsung,2025,2025-03-26,vs. NC,SP,L,12.27,2.73,3 ⅔,77,5,5,7,0,1,3,1,24.0,Home,대구 삼성 라이온즈 파크,18:30,16.0
이승민,Samsung,2025,2025-07-09,@ NC,RP,,0.0,0.0,1 ⅔,27,0,0,0,0,1,0,0,,Away,창원 NC 파크,18:30,30.8
이승민,Samsung,2025,2025-07-08,@ NC,RP,H,0.0,0.0,0 ⅓,3,0,0,0,0,0,0,0,,Away,창원 NC 파크,18:30,32.8
이승민,Samsung,2025,2025-07-06,vs. LG,RP,,0.0,0.0,0 ⅓,5,0,0,0,0,0,0,0,,Home,대구 삼성 라이온즈 파크,17:00,29.9
이승민,Samsung,2025,2025-07-05,vs. LG,RP,,9.0,2.0,1,17,1,1,2,0,1,0,0,,Home,대구 삼성 라이온즈 파크,18:00,30.5
이승민,Samsung,2025,2025-07-03,@ Doosan,RP,,0.0,1.0,1,15,0,0,0,0,1,1,0,,Away,잠실 야구장,18:30,31.2
이승민,Samsung,2025,2025-07-02,@ Doosan,RP,,0.0,0.0,1,13,0,0,0,0,0,0,0,,Away,잠실 야구장,18:30,31.3
이승민,Samsung,2025,2025-06-29,@ Kiwoom,RP,,13.5,1.5,0 ⅔,8,1,1,1,0,1,0,0,,Away,고척 스카이돔,14:00,25.5
이승민,Samsung,2025,2025-06-27,@ Kiwoom,RP,,0.0,6.0,0 ⅓,14,2,0,2,0,1,0,0,,Away,고척 스카이돔,18:30,25.5
이승민,Samsung,2025,2025-06-26,vs. Hanwha,RP,,0.0,0.0,0 ⅓,3,0,0,0,0,0,0,0,,Home,대구 삼성 라이온즈 파크,18:30,24.9
이승민,Samsung,2025,2025-06-20,@ Lotte,RP,,0.0,1.5,1 ⅓,27,0,0,1,0,1,1,0,,Away,사직 야구장,18:30,26.5
이승민,Samsung,2025,2025-06-15,vs. KT,RP,,31.5,4.0,2,49,9,7,7,2,0,1,0,,Home,대구 삼성 라이온즈 파크,17:00,25.2
이승민,Samsung,2025,2025-06-12,@ Kia,RP,H,0.0,1.5,0 ⅔,7,0,0,1,0,0,0,0,,Away,광주 기아 챔피언스 필드,18:30,26.3
이승민,Samsung,2025,2025-06-11,@ Kia,RP,,9.0,2.0,1,15,1,1,1,0,1,1,0,,Away,광주 기아 챔피언스 필드,18:30,27.1
이승민,Samsung,2025,2025-06-07,vs. NC,RP,,0.0,0.6,1 ⅔,23,0,0,1,0,3,0,0,,Home,대구 삼성 라이온즈 파크,17:00,23.6
이승민,Samsung,2025,2025-06-03,@ SSG,RP,,0.0,0.0,0 ⅓,5,0,0,0,0,0,0,1,,Away,인천 SSG 랜더스필드,18:30,20.9
이승민,Samsung,2025,2025-06-01,@ LG,RP,,0.0,1.5,0 ⅔,17,0,0,1,0,0,0,0,,Away,잠실 야구장,17:00,25.6
이승민,Samsung,2025,2025-05-24,vs. Kia,RP,,0.0,0.5,2,30,0,0,1,0,4,0,0,,Home,대구 삼성 라이온즈 파크,17:00,14.5
이승민,Samsung,2025,2025-05-23,vs. Kia,RP,,0.0,2.0,1,21,1,0,2,0,2,0,0,,Home,대구 삼성 라이온즈 파크,18:30,18.4
이승민,Samsung,2025,2025-05-18,@ Lotte,RP,,0.0,0.0,0 ⅓,6,0,0,0,0,1,0,0,,Away,사직 야구장,14:00,20.8
이승민,Samsung,2025,2025-05-17,@ Lotte,RP,,0.0,,0,11,1,1,1,0,0,2,0,,Away,사직 야구장,17:00,20.9
이승민,Samsung,2025,2025-05-14,vs. KT,RP,,0.0,0.0,1,12,0,0,0,0,3,0,0,,Home,대구 삼성 라이온즈 파크,18:30,20.5
이승민,Samsung,2025,2025-05-13,vs. KT,RP,,0.0,0.0,1,15,0,0,0,0,2,0,0,,Home,대구 삼성 라이온즈 파크,18:30,19.5
이승민,Samsung,2025,2025-05-10,vs. LG,RP,,0.0,2.0,1,13,0,0,1,0,0,1,0,,Home,대구 삼성 라이온즈 파크,17:00,17.6
이승민,Samsung,2025,2025-05-07,@ Hanwha,RP,,0.0,3.0,0 ⅔,14,0,0,1,0,1,1,0,,Away,대전 한화생명 볼파크,18:30,19.5
이승민,Samsung,2025,2025-05-04,vs. Doosan,RP,,2.7,0.6,3 ⅓,40,1,1,2,1,2,0,0,,Home,대구 삼성 라이온즈 파크,14:00,20.7
이승민,Samsung,2025,2025-05-03,vs. Doosan,RP,,13.5,4.5,0 ⅔,28,1,1,2,0,2,1,0,,Home,대구 삼성 라이온즈 파크,17:00,12.9
이승민,Samsung,2025,2025-05-01,@ SSG,RP,,0.0,1.5,1 ⅓,20,0,0,2,0,2,0,0,,Away,인천 SSG 랜더스필드,18:30,11.6
이승민,Samsung,2025,2025-04-25,vs. NC,RP,W,0.0,0.0,2,18,0,0,0,0,1,0,1,,Home,대구 삼성 라이온즈 파크,18:30,16.8
